year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2024,2024-01-19,Westbound,Light Vehicles,12,3,6,6,24,55,129,189,249,292,308,330,297,290,294,294,336,289,215,156,123,85,54,30,0,0
2024,2024-01-19,Westbound,All Vehicles,14,3,7,8,25,60,150,217,272,319,337,358,317,307,322,314,354,303,236,170,134,87,57,31,0,0
2024,2024-01-20,Westbound,Heavy Vehicles,1,2,2,3,2,6,14,13,22,37,39,38,27,36,25,26,37,24,14,16,7,4,8,3,0,0
2024,2024-01-20,Westbound,Light Vehicles,37,22,11,9,16,24,84,197,344,458,497,591,500,482,430,472,312,321,260,189,169,139,120,62,0,0
2024,2024-01-20,Westbound,All Vehicles,38,24,13,12,18,30,98,210,366,495,536,629,527,518,455,498,349,345,274,205,176,143,128,65,0,0
2024,2024-01-21,Westbound,Heavy Vehicles,4,1,1,1,3,6,3,5,19,24,29,22,26,24,21,29,20,23,15,6,7,4,2,2,0,0
2024,2024-01-21,Westbound,Light Vehicles,52,37,28,18,17,10,77,115,225,425,381,463,411,396,359,353,272,236,243,184,160,90,53,28,0,0
2024,2024-01-21,Westbound,All Vehicles,56,38,29,19,20,16,80,120,244,449,410,485,437,420,380,382,292,259,258,190,167,94,55,30,0,0
2024,2024-01-22,Westbound,Heavy Vehicles,,1,1,1,4,15,26,43,48,37,45,45,34,29,38,34,42,41,26,18,17,6,5,1,0,0
2024,2024-01-22,Westbound,Light Vehicles,27,14,7,12,38,84,220,298,397,404,457,442,437,420,451,488,534,459,308,217,180,125,56,19,0,0
2024,2024-01-22,Westbound,All Vehicles,27,15,8,13,42,99,246,341,445,441,502,487,471,449,489,522,576,500,334,235,197,131,61,20,0,0
2024,2024-01-23,Westbound,Light Vehicles,13,5,5,10,37,103,228,304,405,421,478,491,482,427,464,479,588,537,316,242,205,156,60,19,0,0
2024,2024-01-23,Westbound,Heavy Vehicles,,,1,,6,14,23,36,29,33,34,37,43,38,38,51,42,35,31,23,21,12,6,3,0,0
2024,2024-01-23,Westbound,All Vehicles,13,5,6,10,43,117,251,340,434,454,512,528,525,465,502,530,630,572,347,265,226,168,66,22,0,0
2024,2024-01-24,Westbound,Heavy Vehicles,1,,,3,3,11,26,38,40,41,51,35,44,48,46,46,31,38,27,17,10,7,6,3,0,0
2024,2024-01-24,Westbound,Light Vehicles,10,9,10,7,41,98,217,326,394,379,479,489,461,441,428,508,528,517,340,220,200,158,68,26,0,0
2024,2024-01-24,Westbound,All Vehicles,11,9,10,10,44,109,243,364,434,420,530,524,505,489,474,554,559,555,367,237,210,165,74,29,0,0
2024,2024-01-25,Westbound,Heavy Vehicles,,1,,2,4,10,21,44,52,37,52,53,46,39,42,34,32,51,30,21,15,9,11,3,0,0
2024,2024-01-25,Westbound,Light Vehicles,13,5,6,8,40,81,222,293,415,476,536,525,425,481,468,498,611,548,362,300,251,183,75,51,0,0
2024,2024-01-25,Westbound,All Vehicles,13,6,6,10,44,91,243,337,467,513,588,578,471,520,510,532,643,599,392,321,266,192,86,54,0,0
2024,2024-01-26,Westbound,Heavy Vehicles,1,,,1,1,3,4,5,8,10,12,11,13,11,12,10,6,7,4,9,2,5,1,,0,0
2024,2024-01-26,Westbound,Light Vehicles,10,6,4,2,7,23,47,60,105,165,192,189,185,147,134,137,107,108,80,79,60,32,20,13,0,0
2024,2024-01-26,Westbound,All Vehicles,11,6,4,3,8,26,51,65,113,175,204,200,198,158,146,147,113,115,84,88,62,37,21,13,0,0
2024,2024-01-27,Westbound,Light Vehicles,27,14,15,14,10,26,73,149,296,439,544,574,519,414,444,376,327,297,252,194,186,150,109,56,0,0
2024,2024-01-27,Westbound,Heavy Vehicles,1,,,1,2,2,10,20,20,28,29,32,40,27,25,24,23,19,14,13,13,7,4,2,0,0
2024,2024-01-27,Westbound,All Vehicles,28,14,15,15,12,28,83,169,316,467,573,606,559,441,469,400,350,316,266,207,199,157,113,58,0,0
2024,2024-01-28,Westbound,Light Vehicles,63,33,31,20,18,27,57,112,196,296,464,500,495,423,396,361,313,353,239,187,137,93,59,26,0,0
2024,2024-01-28,Westbound,Heavy Vehicles,4,1,1,4,1,3,3,6,9,23,22,28,23,26,18,27,22,22,14,14,2,4,1,1,0,0
2024,2024-01-28,Westbound,All Vehicles,67,34,32,24,19,30,60,118,205,319,486,528,518,449,414,388,335,375,253,201,139,97,60,27,0,0
2024,2024-01-29,Westbound,Heavy Vehicles,3,,,3,5,12,30,32,34,44,37,38,49,31,36,49,40,38,21,18,12,5,4,1,0,0
2024,2024-01-29,Westbound,Light Vehicles,15,11,6,10,35,99,193,273,434,395,447,512,474,424,433,529,567,502,321,248,187,99,40,17,0,0
2024,2024-01-29,Westbound,All Vehicles,18,11,6,13,40,111,223,305,468,439,484,550,523,455,469,578,607,540,342,266,199,104,44,18,0,0
2024,2024-01-30,Westbound,Light Vehicles,17,7,5,8,44,113,241,341,418,394,423,461,422,400,458,525,588,573,349,279,178,118,73,21,0,0
2024,2024-01-30,Westbound,Heavy Vehicles,1,,1,,4,15,24,40,46,37,36,49,34,40,26,41,45,37,37,22,17,5,3,2,0,0
2024,2024-01-30,Westbound,All Vehicles,18,7,6,8,48,128,265,381,464,431,459,510,456,440,484,566,633,610,386,301,195,123,76,23,0,0
2024,2024-01-31,Westbound,Heavy Vehicles,2,,1,3,6,9,24,38,45,41,41,36,39,39,44,51,44,45,26,12,14,8,3,2,0,0
2024,2024-01-31,Westbound,Light Vehicles,13,3,5,9,32,107,231,351,369,396,467,427,478,464,462,515,610,550,388,245,177,130,41,19,0,0
2024,2024-01-31,Westbound,All Vehicles,15,3,6,12,38,116,255,389,414,437,508,463,517,503,506,566,654,595,414,257,191,138,44,21,0,0
