year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2024,2024-02-17,Northbound,Heavy Vehicles,5,,2,,2,4,11,10,14,14,17,18,18,19,11,18,11,18,9,6,8,7,2,2,0,0
2024,2024-02-17,Northbound,Light Vehicles,40,41,30,20,14,44,98,201,246,342,365,365,332,349,284,289,310,335,272,205,171,151,127,84,0,0
2024,2024-02-17,Northbound,All Vehicles,45,41,32,20,16,48,109,211,260,356,382,383,350,368,295,307,321,353,281,211,179,158,129,86,0,0
2024,2024-02-18,Northbound,Heavy Vehicles,2,,1,,2,2,2,6,16,16,26,18,11,10,11,15,13,9,8,3,8,2,5,1,0,0
2024,2024-02-18,Northbound,Light Vehicles,69,46,35,22,16,35,88,117,184,281,319,384,307,356,293,301,308,319,215,178,124,112,63,41,0,0
2024,2024-02-18,Northbound,All Vehicles,71,46,36,22,18,37,90,123,200,297,345,402,318,366,304,316,321,328,223,181,132,114,68,42,0,0
2024,2024-02-19,Northbound,Light Vehicles,33,20,12,12,37,101,190,304,602,415,412,324,342,330,371,472,518,472,347,198,164,129,80,46,0,0
2024,2024-02-19,Northbound,Heavy Vehicles,,3,4,,4,7,12,27,29,25,30,26,22,29,31,30,22,27,19,7,2,2,4,4,0,0
2024,2024-02-19,Northbound,All Vehicles,33,23,16,12,41,108,202,331,631,440,442,350,364,359,402,502,540,499,366,205,166,131,84,50,0,0
2024,2024-02-20,Northbound,Heavy Vehicles,1,4,3,1,5,9,13,13,39,38,30,23,22,39,31,32,29,26,18,9,8,4,4,2,0,0
2024,2024-02-20,Northbound,Light Vehicles,22,11,9,22,34,107,178,381,615,451,418,356,358,338,431,485,571,496,378,225,174,135,86,55,0,0
2024,2024-02-20,Northbound,All Vehicles,23,15,12,23,39,116,191,394,654,489,448,379,380,377,462,517,600,522,396,234,182,139,90,57,0,0
2024,2024-02-21,Northbound,Light Vehicles,27,20,12,17,32,106,198,318,593,442,356,374,354,335,380,455,552,556,412,259,183,151,93,57,0,0
2024,2024-02-21,Northbound,Heavy Vehicles,1,2,1,1,4,4,19,21,28,35,29,29,29,32,26,37,19,25,18,8,3,7,5,2,0,0
2024,2024-02-21,Northbound,All Vehicles,28,22,13,18,36,110,217,339,621,477,385,403,383,367,406,492,571,581,430,267,186,158,98,59,0,0
2024,2024-02-22,Northbound,Light Vehicles,36,21,10,23,25,96,202,357,609,433,423,328,388,348,388,526,570,581,434,283,201,151,95,61,0,0
2024,2024-02-22,Northbound,Heavy Vehicles,4,1,2,3,7,4,20,18,27,23,16,31,31,32,27,32,25,17,28,18,7,12,3,2,0,0
