year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2024,2024-01-30,Northbound,Heavy Vehicles,38,47,37,49,105,191,372,255,210,239,216,235,214,196,206,147,139,97,90,83,,,52,33,0,0
2024,2024-01-30,Northbound,All Vehicles,187,134,103,158,380,1292,2267,1702,1646,1442,1380,1497,1348,1405,1597,1423,1736,1347,1271,1012,,,633,321,0,0
2024,2024-01-31,Northbound,Heavy Vehicles,42,39,40,54,114,197,393,301,208,253,262,254,193,217,162,141,131,88,,78,56,58,,,0,0
2024,2024-01-31,Northbound,Light Vehicles,156,81,67,106,283,1099,1987,1473,1452,1423,1288,1279,1137,1348,1323,1441,1515,1193,,1001,833,762,,,0,0
2024,2024-01-31,Northbound,All Vehicles,198,120,107,160,397,1296,2380,1774,1660,1676,1550,1533,1330,1565,1485,1582,1646,1281,,1079,889,820,,,0,0
2024,2024-02-01,Northbound,Light Vehicles,175,76,83,119,260,1082,1878,1699,1571,1692,1381,1121,1164,1321,1372,1337,1584,1312,1475,1055,1008,847,631,328,0,1
2024,2024-02-01,Northbound,Heavy Vehicles,40,35,49,53,98,222,401,278,204,300,284,236,171,234,182,172,126,82,112,104,72,61,46,38,0,1
2024,2024-02-01,Northbound,All Vehicles,215,111,132,172,358,1304,2279,1977,1775,1992,1665,1357,1335,1555,1554,1509,1710,1394,1587,1159,1080,908,677,366,0,1
2024,2024-02-02,Northbound,Light Vehicles,180,102,73,123,315,1076,1591,1635,1469,1397,1300,1310,1267,1496,1554,1490,1444,1680,1554,1120,936,815,746,742,0,1
2024,2024-02-02,Northbound,Heavy Vehicles,43,36,47,56,115,204,349,341,222,240,263,268,173,199,193,160,141,108,98,76,65,55,53,34,0,1
2024,2024-02-02,Northbound,All Vehicles,223,138,120,179,430,1280,1940,1976,1691,1637,1563,1578,1440,1695,1747,1650,1585,1788,1652,1196,1001,870,799,776,0,1
2024,2024-02-03,Northbound,Heavy Vehicles,35,26,26,30,42,92,200,198,185,128,122,125,79,102,97,102,112,76,72,51,37,61,41,22,0,1
2024,2024-02-03,Northbound,Light Vehicles,329,161,115,125,178,653,1214,1313,1607,1608,1630,1898,1429,1695,1643,1716,1629,1549,1420,1057,981,1027,858,610,0,1
2024,2024-02-03,Northbound,All Vehicles,364,187,141,155,220,745,1414,1511,1792,1736,1752,2023,1508,1797,1740,1818,1741,1625,1492,1108,1018,1088,899,632,0,1
2024,2024-02-04,Northbound,Light Vehicles,301,198,142,74,109,347,615,715,924,1334,1631,1702,1823,1826,1692,1563,1625,1529,1098,907,898,848,547,410,0,1
2024,2024-02-04,Northbound,Heavy Vehicles,25,14,16,12,23,22,53,71,91,68,79,84,75,85,79,73,74,71,67,74,64,43,49,42,0,1
2024,2024-02-04,Northbound,All Vehicles,326,212,158,86,132,369,668,786,1015,1402,1710,1786,1898,1911,1771,1636,1699,1600,1165,981,962,891,596,452,0,1
2024,2024-02-05,Northbound,Heavy Vehicles,50,44,58,48,103,217,411,286,174,251,258,257,221,222,172,166,130,121,,81,66,,44,46,0,1
2024,2024-02-05,Northbound,Light Vehicles,398,126,93,116,368,1156,2055,1452,1545,1337,1313,1222,1227,1280,1273,1296,1566,1385,,981,770,,503,259,0,1
2024,2024-02-05,Northbound,All Vehicles,448,170,151,164,471,1373,2466,1738,1719,1588,1571,1479,1448,1502,1445,1462,1696,1506,,1062,836,,547,305,0,1
2024,2024-02-06,Northbound,Heavy Vehicles,59,43,61,62,104,110,222,233,188,177,273,241,214,191,125,113,96,67,81,63,58,41,40,45,0,0
2024,2024-02-06,Northbound,Light Vehicles,140,73,82,107,309,898,1570,1243,1108,943,1249,1212,1167,1176,1154,1465,1473,1295,1289,890,784,725,527,243,0,0
2024,2024-02-06,Northbound,All Vehicles,199,116,143,169,413,1008,1792,1476,1296,1120,1522,1453,1381,1367,1279,1578,1569,1362,1370,953,842,766,567,288,0,0
2024,2024-02-07,Northbound,Light Vehicles,141,73,74,114,313,1098,1902,1563,1563,1424,1098,1277,1113,1224,1246,1242,1422,966,1258,999,787,,572,,0,0
2024,2024-02-07,Northbound,Heavy Vehicles,44,40,43,61,105,204,333,281,180,201,238,244,204,213,178,131,134,105,108,102,51,,46,,0,0
2024,2024-02-07,Northbound,All Vehicles,185,113,117,175,418,1302,2235,1844,1743,1625,1336,1521,1317,1437,1424,1373,1556,1071,1366,1101,838,,618,,0,0
2024,2024-02-08,Northbound,Heavy Vehicles,46,36,37,53,110,207,365,246,214,228,279,231,212,215,195,185,148,89,109,,,58,42,32,0,0
2024,2024-02-08,Northbound,Light Vehicles,168,90,78,104,317,1058,1903,1229,1258,1491,1431,1114,1243,1372,1274,1474,1631,1233,1336,,,897,597,329,0,0
2024,2024-02-08,Northbound,All Vehicles,214,126,115,157,427,1265,2268,1475,1472,1719,1710,1345,1455,1587,1469,1659,1779,1322,1445,,,955,639,361,0,0
2024,2024-02-09,Northbound,Heavy Vehicles,56,45,57,58,106,223,343,326,194,238,223,207,159,178,170,168,134,120,119,87,68,51,53,38,0,0
2024,2024-02-09,Northbound,Light Vehicles,162,97,74,119,316,1063,1618,1520,1377,1426,1264,1251,1233,1123,1457,1595,1723,1534,1532,1183,947,939,1057,674,0,0
2024,2024-02-09,Northbound,All Vehicles,218,142,131,177,422,1286,1961,1846,1571,1664,1487,1458,1392,1301,1627,1763,1857,1654,1651,1270,1015,990,1110,712,0,0
2024,2024-02-10,Northbound,Light Vehicles,365,226,144,109,167,546,1060,1116,1512,1725,1680,1609,1500,1607,1678,1882,1891,1831,1572,1065,980,1075,885,622,0,0
2024,2024-02-10,Northbound,Heavy Vehicles,28,20,16,32,27,86,155,161,140,103,99,93,78,79,94,77,87,86,79,42,42,36,33,46,0,0
2024,2024-02-10,Northbound,All Vehicles,393,246,160,141,194,632,1215,1277,1652,1828,1779,1702,1578,1686,1772,1959,1978,1917,1651,1107,1022,1111,918,668,0,0
2024,2024-02-11,Northbound,Light Vehicles,393,212,115,97,120,312,551,596,801,1352,1516,1515,1408,1487,1621,1766,1692,1711,1457,1130,996,866,600,292,0,0
2024,2024-02-11,Northbound,Heavy Vehicles,25,15,14,15,13,24,57,65,67,87,73,68,75,67,76,63,82,67,88,63,60,49,53,39,0,0
2024,2024-02-11,Northbound,All Vehicles,418,227,129,112,133,336,608,661,868,1439,1589,1583,1483,1554,1697,1829,1774,1778,1545,1193,1056,915,653,331,0,0
2024,2024-02-12,Northbound,Heavy Vehicles,36,31,41,46,102,234,399,248,215,243,266,209,209,176,160,163,146,148,101,89,63,79,47,40,0,0
2024,2024-02-12,Northbound,Light Vehicles,163,90,83,123,320,1191,2014,1497,1686,1512,1269,1063,1238,1237,1245,1330,1512,1485,1319,946,754,769,472,243,0,0
2024,2024-02-12,Northbound,All Vehicles,199,121,124,169,422,1425,2413,1745,1901,1755,1535,1272,1447,1413,1405,1493,1658,1633,1420,1035,817,848,519,283,0,0
2024,2024-02-13,Northbound,Heavy Vehicles,40,33,42,50,104,201,348,288,167,204,271,218,188,194,157,137,105,96,96,89,,91,48,43,0,0
2024,2024-02-13,Northbound,Light Vehicles,137,88,86,104,316,1172,1783,1569,1656,1634,1408,1125,1241,1405,1374,1406,1450,817,1205,946,,768,550,307,0,0
2024,2024-02-13,Northbound,All Vehicles,177,121,128,154,420,1373,2131,1857,1823,1838,1679,1343,1429,1599,1531,1543,1555,913,1301,1035,,859,598,350,0,0
2024,2024-02-14,Northbound,Light Vehicles,161,99,70,119,307,1123,1782,1657,1818,1532,1293,1258,1490,1793,1661,1685,1682,1038,1085,1128,826,852,634,335,0,0
2024,2024-02-14,Northbound,Heavy Vehicles,51,39,52,57,112,224,349,279,218,207,222,200,200,192,147,156,133,137,117,99,87,68,63,35,0,0
2024,2024-02-14,Northbound,All Vehicles,212,138,122,176,419,1347,2131,1936,2036,1739,1515,1458,1690,1985,1808,1841,1815,1175,1202,1227,913,920,697,370,0,0
2024,2024-02-15,Northbound,Heavy Vehicles,49,28,34,62,105,235,373,270,193,266,243,264,170,245,187,152,122,94,116,,80,,,33,0,0
2024,2024-02-15,Northbound,Light Vehicles,172,98,75,123,331,1117,1819,1425,1468,1588,1308,1256,1146,1426,1371,1329,1647,1125,1320,,882,,,292,0,0
2024,2024-02-15,Northbound,All Vehicles,221,126,109,185,436,1352,2192,1695,1661,1854,1551,1520,1316,1671,1558,1481,1769,1219,1436,,962,,,325,0,0
2024,2024-02-16,Northbound,Light Vehicles,183,88,71,106,248,1009,1828,1310,1422,1354,1135,1187,1427,1600,1385,1367,1604,1544,1485,1154,994,875,908,767,0,0
2024,2024-02-16,Northbound,Heavy Vehicles,31,33,44,58,121,216,349,271,196,233,241,232,210,222,113,191,139,101,115,80,73,49,66,59,0,0
2024,2024-02-16,Northbound,All Vehicles,214,121,115,164,369,1225,2177,1581,1618,1587,1376,1419,1637,1822,1498,1558,1743,1645,1600,1234,1067,924,974,826,0,0
2024,2024-02-17,Northbound,Light Vehicles,323,181,98,112,180,593,1307,1107,1459,1769,1559,1668,1386,1729,,1775,1868,1582,1472,1127,1112,1084,1064,883,0,0
2024,2024-02-17,Northbound,Heavy Vehicles,32,23,22,24,41,78,197,167,149,149,106,105,82,109,,97,94,82,70,62,41,48,54,46,0,0
2024,2024-02-17,Northbound,All Vehicles,355,204,120,136,221,671,1504,1274,1608,1918,1665,1773,1468,1838,,1872,1962,1664,1542,1189,1153,1132,1118,929,0,0
2024,2024-02-18,Northbound,Light Vehicles,369,199,118,103,129,333,555,674,946,1489,1672,1616,1876,1876,1608,1825,1589,1596,1217,1020,856,742,524,273,0,0
2024,2024-02-18,Northbound,Heavy Vehicles,24,23,18,11,22,35,38,65,78,88,81,90,76,74,69,70,52,65,72,65,56,55,46,28,0,0
2024,2024-02-18,Northbound,All Vehicles,393,222,136,114,151,368,593,739,1024,1577,1753,1706,1952,1950,1677,1895,1641,1661,1289,1085,912,797,570,301,0,0
2024,2024-02-19,Northbound,Light Vehicles,151,98,72,108,352,1139,1782,1562,1411,1624,1241,1114,1173,1007,1028,1118,967,557,1228,915,701,668,415,257,0,0
2024,2024-02-19,Northbound,Heavy Vehicles,30,29,38,48,101,205,306,307,164,276,254,213,191,180,127,135,113,100,99,69,73,60,44,33,0,0
2024,2024-02-19,Northbound,All Vehicles,181,127,110,156,453,1344,2088,1869,1575,1900,1495,1327,1364,1187,1155,1253,1080,657,1327,984,774,728,459,290,0,0
2024,2024-02-20,Northbound,Heavy Vehicles,44,35,40,50,95,201,330,279,183,210,223,159,163,143,197,170,151,101,112,89,60,59,45,40,0,0
2024,2024-02-20,Northbound,Light Vehicles,109,57,74,105,280,1081,1771,1772,1663,1430,1344,968,1116,1053,1285,1548,1530,1241,1252,995,806,774,587,562,0,0
2024,2024-02-20,Northbound,All Vehicles,153,92,114,155,375,1282,2101,2051,1846,1640,1567,1127,1279,1196,1482,1718,1681,1342,1364,1084,866,833,632,602,0,0
2024,2024-02-21,Northbound,Heavy Vehicles,45,32,38,72,101,224,326,273,192,219,270,245,193,216,146,144,121,104,102,90,,72,59,52,0,0
2024,2024-02-21,Northbound,Light Vehicles,212,94,67,127,325,1089,1684,1690,1584,1319,1285,1297,1206,1424,1324,1422,1514,1168,1480,942,,832,622,281,0,0
2024,2024-02-21,Northbound,All Vehicles,257,126,105,199,426,1313,2010,1963,1776,1538,1555,1542,1399,1640,1470,1566,1635,1272,1582,1032,,904,681,333,0,0
2024,2024-02-22,Northbound,Heavy Vehicles,42,46,45,55,111,193,333,320,189,248,241,247,173,184,186,157,126,86,103,93,76,77,44,54,0,0
2024,2024-02-22,Northbound,Light Vehicles,171,93,70,110,315,1128,1622,1590,1468,1552,1299,1372,1103,1278,1494,1422,1543,1214,1366,1194,1022,946,659,696,0,0
2024,2024-02-22,Northbound,All Vehicles,213,139,115,165,426,1321,1955,1910,1657,1800,1540,1619,1276,1462,1680,1579,1669,1300,1469,1287,1098,1023,703,750,0,0
2024,2024-02-25,Northbound,Light Vehicles,1046,302,165,112,128,339,619,692,919,1376,1716,1813,1802,1832,1714,1717,1598,1584,1286,983,,857,644,953,0,0
2024,2024-02-25,Northbound,Heavy Vehicles,58,18,18,12,26,25,57,89,70,93,95,77,80,80,81,93,90,80,73,71,,66,54,106,0,0
2024,2024-02-25,Northbound,All Vehicles,1104,320,183,124,154,364,676,781,989,1469,1811,1890,1882,1912,1795,1810,1688,1664,1359,1054,,923,698,1059,0,0
