the_geom,station_id,road_name,suburb,cardinal_direction_name,classification_type,year,period,traffic_count,wgs84_latitude,wgs84_longitude
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,SOUTH,ALL VEHICLES,2024,AM PEAK,421,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,SOUTH,LIGHT VEHICLES,2024,AM PEAK,313,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,SOUTH,HEAVY VEHICLES,2024,AM PEAK,108,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,BOTH,ALL VEHICLES,2024,AM PEAK,774,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,BOTH,LIGHT VEHICLES,2024,AM PEAK,537,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,BOTH,HEAVY VEHICLES,2024,AM PEAK,237,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,NORTH,ALL VEHICLES,2024,OFF PEAK,792,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,NORTH,LIGHT VEHICLES,2024,OFF PEAK,485,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,NORTH,HEAVY VEHICLES,2024,OFF PEAK,307,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,SOUTH,ALL VEHICLES,2024,OFF PEAK,837,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,SOUTH,LIGHT VEHICLES,2024,OFF PEAK,519,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,SOUTH,HEAVY VEHICLES,2024,OFF PEAK,318,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,BOTH,ALL VEHICLES,2024,OFF PEAK,1629,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,BOTH,LIGHT VEHICLES,2024,OFF PEAK,1004,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,BOTH,HEAVY VEHICLES,2024,OFF PEAK,625,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,NORTH,ALL VEHICLES,2024,PM PEAK,471,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,NORTH,LIGHT VEHICLES,2024,PM PEAK,345,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,NORTH,HEAVY VEHICLES,2024,PM PEAK,126,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,SOUTH,ALL VEHICLES,2024,PM PEAK,369,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,SOUTH,LIGHT VEHICLES,2024,PM PEAK,254,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,SOUTH,HEAVY VEHICLES,2024,PM PEAK,115,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,BOTH,ALL VEHICLES,2024,PM PEAK,840,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,BOTH,LIGHT VEHICLES,2024,PM PEAK,599,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,BOTH,HEAVY VEHICLES,2024,PM PEAK,241,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,NORTH,ALL VEHICLES,2024,WEEKDAYS,1616,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,NORTH,LIGHT VEHICLES,2024,WEEKDAYS,1054,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,NORTH,HEAVY VEHICLES,2024,WEEKDAYS,562,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,SOUTH,ALL VEHICLES,2024,WEEKDAYS,1627,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,SOUTH,LIGHT VEHICLES,2024,WEEKDAYS,1086,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,SOUTH,HEAVY VEHICLES,2024,WEEKDAYS,541,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,BOTH,ALL VEHICLES,2024,WEEKDAYS,3243,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,BOTH,LIGHT VEHICLES,2024,WEEKDAYS,2140,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,BOTH,HEAVY VEHICLES,2024,WEEKDAYS,1103,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,NORTH,ALL VEHICLES,2024,WEEKENDS,1272,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,NORTH,LIGHT VEHICLES,2024,WEEKENDS,890,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,NORTH,HEAVY VEHICLES,2024,WEEKENDS,382,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,SOUTH,ALL VEHICLES,2024,WEEKENDS,1211,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,SOUTH,LIGHT VEHICLES,2024,WEEKENDS,886,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,SOUTH,HEAVY VEHICLES,2024,WEEKENDS,325,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,BOTH,ALL VEHICLES,2024,WEEKENDS,2483,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,BOTH,LIGHT VEHICLES,2024,WEEKENDS,1776,-31.748240,148.641083
0101000020E6100000B1E07EC0839462401D8F19A88CBF3FC0,6147,Newell Highway,Gilgandra,BOTH,HEAVY VEHICLES,2024,WEEKENDS,707,-31.748240,148.641083
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,ALL VEHICLES,2024,ALL DAYS,1454,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,LIGHT VEHICLES,2024,ALL DAYS,985,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,HEAVY VEHICLES,2024,ALL DAYS,469,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,ALL VEHICLES,2024,ALL DAYS,1451,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,LIGHT VEHICLES,2024,ALL DAYS,1004,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,HEAVY VEHICLES,2024,ALL DAYS,447,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,ALL VEHICLES,2024,ALL DAYS,2905,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,LIGHT VEHICLES,2024,ALL DAYS,1989,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,HEAVY VEHICLES,2024,ALL DAYS,916,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,ALL VEHICLES,2024,AM PEAK,320,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,LIGHT VEHICLES,2024,AM PEAK,198,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,HEAVY VEHICLES,2024,AM PEAK,122,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,ALL VEHICLES,2024,AM PEAK,433,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,LIGHT VEHICLES,2024,AM PEAK,337,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,HEAVY VEHICLES,2024,AM PEAK,96,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,ALL VEHICLES,2024,AM PEAK,753,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,LIGHT VEHICLES,2024,AM PEAK,535,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,HEAVY VEHICLES,2024,AM PEAK,218,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,ALL VEHICLES,2024,OFF PEAK,742,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,LIGHT VEHICLES,2024,OFF PEAK,474,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,HEAVY VEHICLES,2024,OFF PEAK,268,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,ALL VEHICLES,2024,OFF PEAK,776,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,LIGHT VEHICLES,2024,OFF PEAK,492,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,HEAVY VEHICLES,2024,OFF PEAK,284,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,ALL VEHICLES,2024,OFF PEAK,1518,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,LIGHT VEHICLES,2024,OFF PEAK,966,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,HEAVY VEHICLES,2024,OFF PEAK,552,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,ALL VEHICLES,2024,PM PEAK,463,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,LIGHT VEHICLES,2024,PM PEAK,357,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,HEAVY VEHICLES,2024,PM PEAK,106,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,ALL VEHICLES,2024,PM PEAK,335,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,LIGHT VEHICLES,2024,PM PEAK,227,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,HEAVY VEHICLES,2024,PM PEAK,108,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,ALL VEHICLES,2024,PM PEAK,798,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,LIGHT VEHICLES,2024,PM PEAK,584,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,HEAVY VEHICLES,2024,PM PEAK,214,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,ALL VEHICLES,2024,WEEKDAYS,1525,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,LIGHT VEHICLES,2024,WEEKDAYS,1029,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,HEAVY VEHICLES,2024,WEEKDAYS,496,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,ALL VEHICLES,2024,WEEKDAYS,1544,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,LIGHT VEHICLES,2024,WEEKDAYS,1056,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,HEAVY VEHICLES,2024,WEEKDAYS,488,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,ALL VEHICLES,2024,WEEKDAYS,3069,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,LIGHT VEHICLES,2024,WEEKDAYS,2085,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,HEAVY VEHICLES,2024,WEEKDAYS,984,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,ALL VEHICLES,2024,WEEKENDS,1170,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,LIGHT VEHICLES,2024,WEEKENDS,841,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,NORTH,HEAVY VEHICLES,2024,WEEKENDS,329,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,ALL VEHICLES,2024,WEEKENDS,1128,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,LIGHT VEHICLES,2024,WEEKENDS,841,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,SOUTH,HEAVY VEHICLES,2024,WEEKENDS,287,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,ALL VEHICLES,2024,WEEKENDS,2298,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,LIGHT VEHICLES,2024,WEEKENDS,1682,-31.995008,148.579727
0101000020E61000007633A31F8D926240244223D8B8FE3FC0,6148,Newell Highway,Eumungerie,BOTH,HEAVY VEHICLES,2024,WEEKENDS,616,-31.995008,148.579727
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,ALL VEHICLES,2024,ALL DAYS,1295,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,LIGHT VEHICLES,2024,ALL DAYS,815,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,HEAVY VEHICLES,2024,ALL DAYS,480,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,ALL VEHICLES,2024,ALL DAYS,1285,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,LIGHT VEHICLES,2024,ALL DAYS,825,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,HEAVY VEHICLES,2024,ALL DAYS,460,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,ALL VEHICLES,2024,ALL DAYS,2580,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,LIGHT VEHICLES,2024,ALL DAYS,1640,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,HEAVY VEHICLES,2024,ALL DAYS,940,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,ALL VEHICLES,2024,AM PEAK,293,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,LIGHT VEHICLES,2024,AM PEAK,191,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,HEAVY VEHICLES,2024,AM PEAK,102,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,ALL VEHICLES,2024,AM PEAK,305,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,LIGHT VEHICLES,2024,AM PEAK,191,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,HEAVY VEHICLES,2024,AM PEAK,114,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,ALL VEHICLES,2024,AM PEAK,598,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,LIGHT VEHICLES,2024,AM PEAK,382,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,HEAVY VEHICLES,2024,AM PEAK,216,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,ALL VEHICLES,2024,OFF PEAK,694,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,LIGHT VEHICLES,2024,OFF PEAK,393,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,HEAVY VEHICLES,2024,OFF PEAK,301,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,ALL VEHICLES,2024,OFF PEAK,651,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,LIGHT VEHICLES,2024,OFF PEAK,385,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,HEAVY VEHICLES,2024,OFF PEAK,266,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,ALL VEHICLES,2024,OFF PEAK,1345,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,LIGHT VEHICLES,2024,OFF PEAK,778,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,HEAVY VEHICLES,2024,OFF PEAK,567,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,ALL VEHICLES,2024,PM PEAK,310,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,LIGHT VEHICLES,2024,PM PEAK,206,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,HEAVY VEHICLES,2024,PM PEAK,104,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,ALL VEHICLES,2024,PM PEAK,325,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,LIGHT VEHICLES,2024,PM PEAK,222,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,HEAVY VEHICLES,2024,PM PEAK,103,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,ALL VEHICLES,2024,PM PEAK,635,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,LIGHT VEHICLES,2024,PM PEAK,428,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,HEAVY VEHICLES,2024,PM PEAK,207,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,ALL VEHICLES,2024,WEEKDAYS,1297,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,LIGHT VEHICLES,2024,WEEKDAYS,790,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,HEAVY VEHICLES,2024,WEEKDAYS,507,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,ALL VEHICLES,2024,WEEKDAYS,1281,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,LIGHT VEHICLES,2024,WEEKDAYS,798,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,HEAVY VEHICLES,2024,WEEKDAYS,483,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,ALL VEHICLES,2024,WEEKDAYS,2578,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,LIGHT VEHICLES,2024,WEEKDAYS,1588,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,HEAVY VEHICLES,2024,WEEKDAYS,990,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,ALL VEHICLES,2024,WEEKENDS,1146,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,LIGHT VEHICLES,2024,WEEKENDS,789,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,NORTH,HEAVY VEHICLES,2024,WEEKENDS,357,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,ALL VEHICLES,2024,WEEKENDS,1101,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,LIGHT VEHICLES,2024,WEEKENDS,785,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,SOUTH,HEAVY VEHICLES,2024,WEEKENDS,316,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,ALL VEHICLES,2024,WEEKENDS,2247,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,LIGHT VEHICLES,2024,WEEKENDS,1574,-32.657825,148.199264
0101000020E6100000A568E55E60866240E0BE0E9C335440C0,6149,Newell Highway,Tomingley,BOTH,HEAVY VEHICLES,2024,WEEKENDS,673,-32.657825,148.199264
0101000020E61000005D88D51F618662408AABCABE2B5440C0,6152,Newell Highway,Tomingley,NORTH,ALL VEHICLES,2024,ALL DAYS,1262,-32.657585,148.199356
0101000020E61000005D88D51F618662408AABCABE2B5440C0,6152,Newell Highway,Tomingley,NORTH,LIGHT VEHICLES,2024,ALL DAYS,801,-32.657585,148.199356
0101000020E61000005D88D51F618662408AABCABE2B5440C0,6152,Newell Highway,Tomingley,NORTH,HEAVY VEHICLES,2024,ALL DAYS,461,-32.657585,148.199356
0101000020E61000005D88D51F618662408AABCABE2B5440C0,6152,Newell Highway,Tomingley,SOUTH,ALL VEHICLES,2024,ALL DAYS,1249,-32.657585,148.199356
0101000020E61000005D88D51F618662408AABCABE2B5440C0,6152,Newell Highway,Tomingley,SOUTH,LIGHT VEHICLES,2024,ALL DAYS,793,-32.657585,148.199356
0101000020E61000005D88D51F618662408AABCABE2B5440C0,6152,Newell Highway,Tomingley,SOUTH,HEAVY VEHICLES,2024,ALL DAYS,456,-32.657585,148.199356
0101000020E61000005D88D51F618662408AABCABE2B5440C0,6152,Newell Highway,Tomingley,BOTH,ALL VEHICLES,2024,ALL DAYS,2511,-32.657585,148.199356
0101000020E61000005D88D51F618662408AABCABE2B5440C0,6152,Newell Highway,Tomingley,BOTH,LIGHT VEHICLES,2024,ALL DAYS,1594,-32.657585,148.199356
0101000020E61000005D88D51F618662408AABCABE2B5440C0,6152,Newell Highway,Tomingley,BOTH,HEAVY VEHICLES,2024,ALL DAYS,917,-32.657585,148.199356
0101000020E61000005D88D51F618662408AABCABE2B5440C0,6152,Newell Highway,Tomingley,NORTH,ALL VEHICLES,2024,AM PEAK,279,-32.657585,148.199356
