year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2024,2024-02-28,Southbound,All Vehicles,45,45,36,40,62,219,396,620,514,463,388,395,424,397,412,440,439,354,260,168,166,139,77,42,0,0
2024,2024-02-29,Southbound,Heavy Vehicles,34,27,24,23,42,91,141,158,144,130,110,93,82,85,79,89,72,66,51,33,32,32,28,19,0,0
2024,2024-02-29,Southbound,Light Vehicles,40,28,7,9,26,130,252,387,364,324,305,305,321,345,358,368,352,324,256,183,155,123,51,36,0,0
2024,2024-02-29,Southbound,All Vehicles,74,55,31,32,68,221,393,545,508,454,415,398,403,430,437,457,424,390,307,216,187,155,79,55,0,0
2024,2024-03-01,Southbound,Light Vehicles,23,29,16,3,24,97,162,209,266,247,258,322,416,407,442,464,429,423,376,324,284,181,87,57,0,0
2024,2024-03-01,Southbound,Heavy Vehicles,16,23,24,30,34,86,113,103,113,108,95,96,79,74,90,80,67,70,60,53,47,29,15,22,0,0
2024,2024-03-01,Southbound,All Vehicles,39,52,40,33,58,183,275,312,379,355,353,418,495,481,532,544,496,493,436,377,331,210,102,79,0,0
2024,2024-03-02,Southbound,Light Vehicles,40,37,26,8,13,54,87,158,293,440,591,607,657,693,621,589,574,473,406,293,176,157,97,99,0,0
2024,2024-03-02,Southbound,Heavy Vehicles,17,18,21,13,20,30,44,50,38,60,61,69,67,67,73,52,46,54,32,29,26,22,7,11,0,0
2024,2024-03-02,Southbound,All Vehicles,57,55,47,21,33,84,131,208,331,500,652,676,724,760,694,641,620,527,438,322,202,179,104,110,0,0
2024,2024-03-03,Southbound,Light Vehicles,62,59,62,20,14,27,82,130,194,336,430,574,750,894,935,948,1019,1029,764,619,428,306,154,94,0,0
2024,2024-03-03,Southbound,Heavy Vehicles,12,13,9,5,10,13,14,19,36,38,56,61,71,71,65,65,85,79,58,49,44,39,20,13,0,0
2024,2024-03-03,Southbound,All Vehicles,74,72,71,25,24,40,96,149,230,374,486,635,821,965,1000,1013,1104,1108,822,668,472,345,174,107,0,0
2024,2024-03-04,Southbound,Light Vehicles,43,32,15,11,38,138,247,358,343,279,321,295,321,299,319,335,326,266,221,171,113,84,51,39,0,0
2024,2024-03-04,Southbound,Heavy Vehicles,10,19,20,14,30,79,124,142,124,125,83,126,85,80,73,81,58,69,37,39,30,27,16,18,0,0
2024,2024-03-04,Southbound,All Vehicles,53,51,35,25,68,217,371,500,467,404,404,421,406,379,392,416,384,335,258,210,143,111,67,57,0,0
2024,2024-03-05,Southbound,Heavy Vehicles,23,21,27,25,42,74,136,170,158,121,102,98,76,89,87,84,68,53,47,49,23,18,14,20,0,0
2024,2024-03-05,Southbound,Light Vehicles,26,18,10,6,37,121,274,454,386,326,305,294,316,312,290,339,360,316,217,179,131,85,58,35,0,0
2024,2024-03-05,Southbound,All Vehicles,49,39,37,31,79,195,410,624,544,447,407,392,392,401,377,423,428,369,264,228,154,103,72,55,0,0
2024,2024-03-06,Southbound,Heavy Vehicles,18,22,31,20,45,82,158,148,159,128,119,104,86,78,83,81,60,60,51,54,33,27,19,19,0,0
2024,2024-03-06,Southbound,Light Vehicles,27,28,8,12,27,110,241,395,366,333,280,292,331,323,319,368,329,252,209,155,107,86,46,39,0,0
2024,2024-03-06,Southbound,All Vehicles,45,50,39,32,72,192,399,543,525,461,399,396,417,401,402,449,389,312,260,209,140,113,65,58,0,0
2024,2024-03-07,Southbound,Light Vehicles,44,9,9,13,31,110,190,277,298,317,218,281,298,282,318,328,307,274,194,187,140,98,53,44,0,0
2024,2024-03-07,Southbound,Heavy Vehicles,21,25,25,26,34,75,125,126,131,118,87,89,89,73,73,84,64,54,45,45,39,23,17,26,0,0
2024,2024-03-07,Southbound,All Vehicles,65,34,34,39,65,185,315,403,429,435,305,370,387,355,391,412,371,328,239,232,179,121,70,70,0,0
2024,2024-03-08,Southbound,Light Vehicles,34,37,20,11,26,104,200,289,279,288,377,447,551,564,652,683,652,638,553,488,384,300,132,73,0,0
2024,2024-03-08,Southbound,Heavy Vehicles,21,26,26,35,37,99,131,139,117,121,117,96,96,106,111,117,93,70,69,58,36,43,27,23,0,0
2024,2024-03-08,Southbound,All Vehicles,55,63,46,46,63,203,331,428,396,409,494,543,647,670,763,800,745,708,622,546,420,343,159,96,0,0
2024,2024-03-09,Southbound,Light Vehicles,42,41,17,13,24,73,127,180,339,530,663,772,740,631,587,530,467,432,315,273,201,164,127,84,0,0
2024,2024-03-09,Southbound,Heavy Vehicles,21,23,20,13,16,34,38,51,54,63,94,86,80,62,47,45,48,44,40,19,22,6,8,9,0,0
2024,2024-03-09,Southbound,All Vehicles,63,64,37,26,40,107,165,231,393,593,757,858,820,693,634,575,515,476,355,292,223,170,135,93,0,0
2024,2024-03-10,Southbound,Heavy Vehicles,6,13,9,5,4,11,20,19,16,33,46,44,65,60,41,56,43,54,43,37,28,23,15,11,0,0
2024,2024-03-10,Southbound,Light Vehicles,102,83,31,19,34,34,39,97,152,282,391,407,515,557,570,595,623,581,480,364,271,199,174,113,0,0
2024,2024-03-10,Southbound,All Vehicles,108,96,40,24,38,45,59,116,168,315,437,451,580,617,611,651,666,635,523,401,299,222,189,124,0,0
2024,2024-03-12,Southbound,Light Vehicles,52,23,18,7,24,117,296,537,464,352,311,335,362,383,377,389,391,362,251,190,126,103,79,54,0,0
2024,2024-03-12,Southbound,Heavy Vehicles,21,22,30,20,46,81,149,159,151,140,109,92,62,100,70,87,72,61,69,42,33,28,15,20,0,0
2024,2024-03-12,Southbound,All Vehicles,73,45,48,27,70,198,445,696,615,492,420,427,424,483,447,476,463,423,320,232,159,131,94,74,0,0
2024,2024-03-13,Southbound,Light Vehicles,23,3,12,7,56,141,274,341,341,300,283,279,263,324,415,434,404,279,224,179,134,101,56,31,0,0
2024,2024-03-13,Southbound,Heavy Vehicles,13,1,4,6,81,117,139,111,104,101,104,103,100,92,107,107,91,61,36,45,29,29,14,21,0,0
2024,2024-03-13,Southbound,All Vehicles,36,4,16,13,137,258,413,452,445,401,387,382,363,416,522,541,495,340,260,224,163,130,70,52,0,0
2024,2024-03-14,Southbound,Light Vehicles,37,40,8,15,24,117,238,396,359,346,319,379,402,364,407,435,397,328,286,248,164,112,72,40,0,0
2024,2024-03-14,Southbound,Heavy Vehicles,21,24,24,31,35,94,139,156,160,113,113,91,95,89,86,85,67,69,47,51,25,29,19,14,0,0
2024,2024-03-14,Southbound,All Vehicles,58,64,32,46,59,211,377,552,519,459,432,470,497,453,493,520,464,397,333,299,189,141,91,54,0,0
2024,2024-03-15,Southbound,Heavy Vehicles,22,23,32,28,36,67,147,125,142,100,112,124,114,120,97,87,95,91,72,59,31,28,24,22,0,0
2024,2024-03-15,Southbound,Light Vehicles,34,34,6,14,26,113,207,316,338,321,333,424,491,639,624,625,628,680,558,484,351,215,105,51,0,0
2024,2024-03-15,Southbound,All Vehicles,56,57,38,42,62,180,354,441,480,421,445,548,605,759,721,712,723,771,630,543,382,243,129,73,0,0
2024,2024-03-16,Southbound,Light Vehicles,39,34,10,13,39,83,95,170,419,587,763,928,748,713,632,604,519,511,323,263,160,138,105,75,0,0
2024,2024-03-16,Southbound,Heavy Vehicles,16,17,16,24,21,39,45,49,66,77,71,78,93,68,40,57,50,45,33,20,23,13,10,5,0,0
2024,2024-03-16,Southbound,All Vehicles,55,51,26,37,60,122,140,219,485,664,834,1006,841,781,672,661,569,556,356,283,183,151,115,80,0,0
2024,2024-03-17,Southbound,Light Vehicles,52,80,69,20,24,25,50,115,196,319,499,614,804,815,821,875,871,933,894,748,323,207,147,98,0,0
2024,2024-03-17,Southbound,Heavy Vehicles,9,12,12,10,8,3,10,22,20,45,38,62,84,63,74,75,77,55,62,69,35,26,14,10,0,0
2024,2024-03-17,Southbound,All Vehicles,61,92,81,30,32,28,60,137,216,364,537,676,888,878,895,950,948,988,956,817,358,233,161,108,0,0
2024,2024-03-18,Southbound,Heavy Vehicles,9,16,17,18,25,77,136,134,140,107,120,89,77,53,63,66,69,60,45,61,30,26,18,26,0,0
2024,2024-03-18,Southbound,Light Vehicles,58,51,22,10,47,138,213,340,327,313,292,334,336,293,299,320,294,300,233,259,157,89,62,48,0,0
2024,2024-03-18,Southbound,All Vehicles,67,67,39,28,72,215,349,474,467,420,412,423,413,346,362,386,363,360,278,320,187,115,80,74,0,0
2024,2024-03-19,Southbound,Heavy Vehicles,25,14,29,32,44,84,136,174,148,140,105,84,82,98,97,88,57,46,39,49,37,23,19,23,0,0
2024,2024-03-19,Southbound,Light Vehicles,24,14,18,3,26,132,260,470,447,339,302,306,312,308,311,373,349,304,165,213,127,102,70,40,0,0
2024,2024-03-19,Southbound,All Vehicles,49,28,47,35,70,216,396,644,595,479,407,390,394,406,408,461,406,350,204,262,164,125,89,63,0,0
2024,2024-03-20,Southbound,Heavy Vehicles,20,23,28,21,34,83,120,131,136,123,101,111,96,94,90,81,70,55,54,39,24,37,16,20,0,0
2024,2024-03-20,Southbound,Light Vehicles,23,21,4,9,36,116,212,408,388,356,291,363,402,350,353,421,337,306,225,149,105,93,53,39,0,0
2024,2024-03-20,Southbound,All Vehicles,43,44,32,30,70,199,332,539,524,479,392,474,498,444,443,502,407,361,279,188,129,130,69,59,0,0
2024,2024-03-21,Southbound,Heavy Vehicles,18,28,26,31,45,77,138,144,133,138,121,113,121,84,64,88,53,53,58,51,35,29,23,19,0,0
2024,2024-03-21,Southbound,Light Vehicles,25,13,10,8,28,126,266,376,388,374,294,357,352,358,334,408,392,312,250,213,173,111,60,33,0,0
2024,2024-03-21,Southbound,All Vehicles,43,41,36,39,73,203,404,520,521,512,415,470,473,442,398,496,445,365,308,264,208,140,83,52,0,0
2024,2024-03-22,Southbound,Light Vehicles,30,31,19,18,23,113,195,345,356,346,402,477,537,613,592,683,635,604,505,410,246,222,190,66,0,0
2024,2024-03-22,Southbound,Heavy Vehicles,19,27,27,26,30,85,140,145,124,111,99,104,108,103,122,88,87,71,68,47,24,33,32,18,0,0
2024,2024-03-22,Southbound,All Vehicles,49,58,46,44,53,198,335,490,480,457,501,581,645,716,714,771,722,675,573,457,270,255,222,84,0,0
2024,2024-03-23,Southbound,Heavy Vehicles,18,18,21,13,21,31,36,36,55,75,58,62,63,60,76,55,57,46,34,29,21,22,16,12,0,0
2024,2024-03-23,Southbound,Light Vehicles,53,47,25,14,16,40,78,143,270,455,575,611,664,686,689,554,519,478,340,256,202,163,186,121,0,0
2024,2024-03-23,Southbound,All Vehicles,71,65,46,27,37,71,114,179,325,530,633,673,727,746,765,609,576,524,374,285,223,185,202,133,0,0
2024,2024-03-24,Southbound,Heavy Vehicles,13,15,8,11,5,11,9,15,23,43,37,66,74,70,73,82,76,57,54,53,38,28,16,14,0,0
2024,2024-03-24,Southbound,Light Vehicles,85,75,39,15,12,12,46,77,174,285,387,595,778,838,998,1045,1002,918,746,512,395,248,163,98,0,0
2024,2024-03-24,Southbound,All Vehicles,98,90,47,26,17,23,55,92,197,328,424,661,852,908,1071,1127,1078,975,800,565,433,276,179,112,0,0
2024,2024-03-25,Southbound,Light Vehicles,71,44,13,18,38,136,225,372,342,295,299,311,316,335,336,344,293,293,225,149,117,81,52,45,0,0
2024,2024-03-25,Southbound,Heavy Vehicles,20,16,21,22,36,68,129,134,108,132,121,90,82,82,72,54,52,56,41,37,25,36,15,18,0,0
2024,2024-03-25,Southbound,All Vehicles,91,60,34,40,74,204,354,506,450,427,420,401,398,417,408,398,345,349,266,186,142,117,67,63,0,0
2024,2024-03-26,Southbound,Light Vehicles,23,16,14,11,29,136,271,429,409,329,283,336,291,319,347,213,356,515,239,147,155,75,55,33,0,0
2024,2024-03-26,Southbound,Heavy Vehicles,22,21,29,28,44,90,130,159,125,116,126,87,69,88,84,51,63,98,54,52,41,32,15,19,0,0
2024,2024-03-26,Southbound,All Vehicles,45,37,43,39,73,226,401,588,534,445,409,423,360,407,431,264,419,613,293,199,196,107,70,52,0,0
2024,2024-03-27,Southbound,Heavy Vehicles,24,17,28,26,47,90,167,155,139,117,126,98,91,89,84,90,80,60,48,50,52,35,24,22,0,0
2024,2024-03-27,Southbound,Light Vehicles,25,16,10,11,33,127,232,451,389,338,283,301,363,377,414,406,411,364,225,217,190,148,76,41,0,0
2024,2024-03-27,Southbound,All Vehicles,49,33,38,37,80,217,399,606,528,455,409,399,454,466,498,496,491,424,273,267,242,183,100,63,0,0
2024,2024-03-29,Southbound,Heavy Vehicles,14,13,14,13,19,22,38,44,48,49,55,36,58,48,50,46,45,29,17,17,12,11,8,6,0,0
2024,2024-03-29,Southbound,Light Vehicles,64,39,15,16,24,57,136,279,397,559,659,541,655,820,828,826,650,460,339,233,180,129,105,78,0,0
2024,2024-03-29,Southbound,All Vehicles,78,52,29,29,43,79,174,323,445,608,714,577,713,868,878,872,695,489,356,250,192,140,113,84,0,0
2024,2024-03-30,Southbound,Heavy Vehicles,2,10,9,6,13,9,20,33,34,38,53,60,55,47,37,52,35,48,42,23,22,14,5,4,0,0
2024,2024-03-30,Southbound,Light Vehicles,60,36,21,17,15,18,64,118,215,458,609,743,627,639,622,603,575,564,444,326,268,217,150,98,0,0
2024,2024-03-30,Southbound,All Vehicles,62,46,30,23,28,27,84,151,249,496,662,803,682,686,659,655,610,612,486,349,290,231,155,102,0,0
2024,2024-03-31,Southbound,Heavy Vehicles,14,10,2,9,10,4,9,6,9,21,27,38,28,38,36,27,30,25,33,22,14,18,12,12,0,0
2024,2024-03-31,Southbound,Light Vehicles,66,66,39,24,15,18,29,54,140,244,394,452,505,540,559,553,585,597,490,352,329,220,168,135,0,0
2024,2024-03-31,Southbound,All Vehicles,80,76,41,33,25,22,38,60,149,265,421,490,533,578,595,580,615,622,523,374,343,238,180,147,0,0
2024,2024-04-02,Southbound,Light Vehicles,68,33,24,13,35,126,310,497,420,380,325,389,393,468,440,431,445,388,283,212,153,104,90,53,0,0
2024,2024-04-02,Southbound,Heavy Vehicles,18,23,23,20,29,71,138,118,135,114,102,85,89,91,90,82,76,73,44,48,27,27,22,26,0,0
2024,2024-04-02,Southbound,All Vehicles,86,56,47,33,64,197,448,615,555,494,427,474,482,559,530,513,521,461,327,260,180,131,112,79,0,0
2024,2024-04-03,Southbound,Light Vehicles,39,25,8,7,30,119,201,297,299,259,235,249,271,314,298,290,319,258,211,145,133,90,58,38,0,0
2024,2024-04-03,Southbound,Heavy Vehicles,18,22,30,27,53,74,133,127,121,111,110,97,71,78,66,67,57,66,37,32,27,17,20,19,0,0
2024,2024-04-03,Southbound,All Vehicles,57,47,38,34,83,193,334,424,420,370,345,346,342,392,364,357,376,324,248,177,160,107,78,57,0,0
2024,2024-04-04,Southbound,Heavy Vehicles,24,22,30,32,47,85,140,149,142,127,102,95,85,94,72,89,57,55,53,36,45,18,21,22,0,0
2024,2024-04-04,Southbound,Light Vehicles,24,26,8,12,34,138,229,359,365,402,303,288,391,413,382,405,353,281,232,201,169,113,48,45,0,0
2024,2024-04-04,Southbound,All Vehicles,48,48,38,44,81,223,369,508,507,529,405,383,476,507,454,494,410,336,285,237,214,131,69,67,0,0
2024,2024-04-05,Southbound,Heavy Vehicles,14,26,26,30,39,75,138,123,104,123,112,102,96,98,99,91,61,79,71,50,37,18,14,21,0,0
2024,2024-04-05,Southbound,Light Vehicles,35,22,7,7,29,95,184,248,280,342,313,373,558,564,542,536,458,528,405,337,204,146,65,49,0,0
2024,2024-04-05,Southbound,All Vehicles,49,48,33,37,68,170,322,371,384,465,425,475,654,662,641,627,519,607,476,387,241,164,79,70,0,0
2024,2024-04-06,Southbound,Light Vehicles,12,29,22,3,13,27,52,95,159,356,525,701,807,789,797,684,632,426,292,228,172,126,125,68,0,0
2024,2024-04-06,Southbound,Heavy Vehicles,13,21,16,15,10,20,18,37,64,48,77,75,66,71,53,53,37,37,35,19,21,17,13,13,0,0
2024,2024-04-06,Southbound,All Vehicles,25,50,38,18,23,47,70,132,223,404,602,776,873,860,850,737,669,463,327,247,193,143,138,81,0,0
2024,2024-04-08,Southbound,Heavy Vehicles,20,12,20,22,36,69,131,128,141,127,112,112,75,75,73,78,55,45,44,44,25,22,18,20,0,0
2024,2024-04-08,Southbound,Light Vehicles,43,23,18,13,41,137,247,389,324,317,278,262,322,319,318,330,333,261,186,140,126,82,59,25,0,0
2024,2024-04-08,Southbound,All Vehicles,63,35,38,35,77,206,378,517,465,444,390,374,397,394,391,408,388,306,230,184,151,104,77,45,0,0
2024,2024-04-09,Southbound,Light Vehicles,26,14,9,5,26,103,220,335,311,262,232,243,249,257,280,248,293,221,158,128,118,95,49,53,0,0
2024,2024-04-09,Southbound,Heavy Vehicles,21,18,30,29,32,95,123,135,115,104,119,88,76,81,76,70,56,53,33,34,25,33,17,17,0,0
2024,2024-04-09,Southbound,All Vehicles,47,32,39,34,58,198,343,470,426,366,351,331,325,338,356,318,349,274,191,162,143,128,66,70,0,0
2024,2024-04-10,Southbound,Light Vehicles,31,22,5,11,30,124,235,450,382,339,283,335,360,368,353,355,355,293,206,148,134,112,58,41,0,0
2024,2024-04-10,Southbound,Heavy Vehicles,19,15,29,28,33,83,157,143,137,115,97,87,96,97,82,80,77,53,52,38,26,25,14,16,0,0
2024,2024-04-10,Southbound,All Vehicles,50,37,34,39,63,207,392,593,519,454,380,422,456,465,435,435,432,346,258,186,160,137,72,57,0,0
2024,2024-04-11,Southbound,Heavy Vehicles,15,18,27,30,44,81,115,126,112,103,102,92,72,75,67,66,58,54,50,40,33,30,23,22,0,0
2024,2024-04-11,Southbound,Light Vehicles,26,11,15,7,30,110,203,305,307,274,246,248,340,289,309,307,372,282,215,145,172,119,66,40,0,0
2024,2024-04-11,Southbound,All Vehicles,41,29,42,37,74,191,318,431,419,377,348,340,412,364,376,373,430,336,265,185,205,149,89,62,0,0
2024,2024-04-12,Southbound,Heavy Vehicles,21,23,25,32,37,79,138,109,118,138,143,108,91,93,103,87,87,77,57,59,30,28,31,22,0,0
2024,2024-04-12,Southbound,Light Vehicles,31,24,10,9,23,113,208,280,273,344,395,445,485,518,600,650,641,513,459,416,293,213,101,69,0,0
2024,2024-04-12,Southbound,All Vehicles,52,47,35,41,60,192,346,389,391,482,538,553,576,611,703,737,728,590,516,475,323,241,132,91,0,0
2024,2024-04-13,Southbound,Light Vehicles,30,48,12,7,17,42,79,197,304,512,731,829,731,673,686,560,614,520,359,245,206,125,118,99,0,0
2024,2024-04-13,Southbound,Heavy Vehicles,15,24,10,19,25,33,49,46,45,67,74,64,59,53,60,67,56,54,24,21,23,16,9,10,0,0
2024,2024-04-13,Southbound,All Vehicles,45,72,22,26,42,75,128,243,349,579,805,893,790,726,746,627,670,574,383,266,229,141,127,109,0,0
2024,2024-04-14,Southbound,Heavy Vehicles,6,13,10,11,3,6,15,18,27,36,40,59,59,76,74,84,76,59,53,50,39,20,22,14,0,0
2024,2024-04-14,Southbound,Light Vehicles,56,42,12,5,16,21,53,114,185,355,524,608,783,834,988,1055,988,883,634,504,315,235,204,96,0,0
2024,2024-04-14,Southbound,All Vehicles,62,55,22,16,19,27,68,132,212,391,564,667,842,910,1062,1139,1064,942,687,554,354,255,226,110,0,0
2024,2024-04-15,Southbound,Heavy Vehicles,12,18,23,19,26,98,151,142,144,119,104,103,95,85,101,76,75,60,48,34,39,28,15,17,0,0
2024,2024-04-15,Southbound,Light Vehicles,43,40,23,18,38,172,301,509,445,463,462,569,553,524,557,507,492,360,253,186,185,102,58,39,0,0
2024,2024-04-15,Southbound,All Vehicles,55,58,46,37,64,270,452,651,589,582,566,672,648,609,658,583,567,420,301,220,224,130,73,56,0,0
2024,2024-04-16,Southbound,Heavy Vehicles,25,25,27,26,42,82,140,147,134,125,109,81,79,81,84,68,65,49,54,44,30,19,16,14,0,0
2024,2024-04-16,Southbound,Light Vehicles,23,17,8,14,27,128,247,369,430,377,383,307,368,363,410,434,394,315,229,172,126,86,52,26,0,0
2024,2024-04-16,Southbound,All Vehicles,48,42,35,40,69,210,387,516,564,502,492,388,447,444,494,502,459,364,283,216,156,105,68,40,0,0
2024,2024-04-17,Southbound,Light Vehicles,28,12,14,9,19,132,227,377,382,409,398,411,445,358,384,451,405,380,215,173,145,87,60,36,0,0
2024,2024-04-17,Southbound,Heavy Vehicles,18,22,27,17,42,83,147,147,149,136,105,96,72,88,71,75,63,57,48,46,36,30,20,17,0,0
2024,2024-04-17,Southbound,All Vehicles,46,34,41,26,61,215,374,524,531,545,503,507,517,446,455,526,468,437,263,219,181,117,80,53,0,0
2024,2024-04-18,Southbound,Light Vehicles,25,12,9,8,27,118,229,335,356,391,359,377,387,458,415,514,466,336,238,205,189,120,65,36,0,0
2024,2024-04-18,Southbound,Heavy Vehicles,18,29,19,30,33,87,129,133,130,117,89,95,100,86,64,102,52,87,52,36,34,26,21,20,0,0
2024,2024-04-18,Southbound,All Vehicles,43,41,28,38,60,205,358,468,486,508,448,472,487,544,479,616,518,423,290,241,223,146,86,56,0,0
2024,2024-04-19,Southbound,Heavy Vehicles,18,14,36,31,34,73,141,115,113,138,123,106,105,97,113,73,93,70,65,40,48,30,25,15,0,0
2024,2024-04-19,Southbound,Light Vehicles,22,16,18,10,23,126,196,282,321,363,427,500,564,629,637,688,724,539,440,346,334,188,91,51,0,0
2024,2024-04-19,Southbound,All Vehicles,40,30,54,41,57,199,337,397,434,501,550,606,669,726,750,761,817,609,505,386,382,218,116,66,0,0
2024,2024-04-20,Southbound,Heavy Vehicles,15,20,12,19,21,27,35,40,55,57,92,54,55,74,72,62,54,32,27,24,11,13,5,8,0,0
2024,2024-04-20,Southbound,Light Vehicles,25,17,9,7,9,49,76,150,306,498,666,745,572,830,733,690,637,490,342,252,148,142,94,80,0,0
2024,2024-04-20,Southbound,All Vehicles,40,37,21,26,30,76,111,190,361,555,758,799,627,904,805,752,691,522,369,276,159,155,99,88,0,0
2024,2024-04-21,Southbound,Heavy Vehicles,12,10,10,8,6,7,14,23,27,38,47,66,56,60,70,72,80,72,71,56,24,25,17,11,0,0
2024,2024-04-21,Southbound,Light Vehicles,45,34,21,10,13,17,43,105,248,358,554,622,816,811,1024,1078,1053,926,676,534,349,222,152,66,0,0
2024,2024-04-21,Southbound,All Vehicles,57,44,31,18,19,24,57,128,275,396,601,688,872,871,1094,1150,1133,998,747,590,373,247,169,77,0,0
2024,2024-04-22,Southbound,Heavy Vehicles,19,14,14,22,30,91,149,148,137,128,125,114,90,97,87,87,69,54,56,35,37,26,20,18,0,0
2024,2024-04-22,Southbound,Light Vehicles,34,17,20,15,42,166,300,481,470,430,421,498,512,471,498,486,430,369,252,191,160,101,59,42,0,0
2024,2024-04-22,Southbound,All Vehicles,53,31,34,37,72,257,449,629,607,558,546,612,602,568,585,573,499,423,308,226,197,127,79,60,0,0
2024,2024-04-23,Southbound,Light Vehicles,19,11,8,7,33,130,237,378,391,368,320,377,368,399,366,470,448,350,226,184,176,82,57,36,0,0
2024,2024-04-23,Southbound,Heavy Vehicles,22,20,22,30,42,82,141,150,127,123,129,100,84,81,88,96,73,66,49,35,34,28,17,13,0,0
2024,2024-04-23,Southbound,All Vehicles,41,31,30,37,75,212,378,528,518,491,449,477,452,480,454,566,521,416,275,219,210,110,74,49,0,0
2024,2024-04-25,Southbound,Heavy Vehicles,12,15,13,12,14,19,29,29,46,51,47,38,41,45,67,45,32,36,25,23,16,13,8,15,0,0
2024,2024-04-25,Southbound,Light Vehicles,31,19,16,20,25,35,71,146,233,355,532,624,605,677,710,565,456,359,262,189,150,118,79,52,0,0
2024,2024-04-25,Southbound,All Vehicles,43,34,29,32,39,54,100,175,279,406,579,662,646,722,777,610,488,395,287,212,166,131,87,67,0,0
2024,2024-04-26,Southbound,Heavy Vehicles,18,13,16,22,29,47,91,100,87,115,82,76,88,87,101,84,72,61,52,43,27,31,22,16,0,0
2024,2024-04-26,Southbound,Light Vehicles,34,20,7,5,18,64,131,259,301,381,452,496,607,613,623,641,584,545,425,299,229,139,102,70,0,0
2024,2024-04-26,Southbound,All Vehicles,52,33,23,27,47,111,222,359,388,496,534,572,695,700,724,725,656,606,477,342,256,170,124,86,0,0
2024,2024-04-27,Southbound,Heavy Vehicles,9,21,8,21,17,19,24,34,54,68,59,64,52,66,66,58,59,43,40,21,23,12,16,9,0,0
2024,2024-04-27,Southbound,Light Vehicles,36,38,19,7,9,24,55,124,271,470,616,692,781,750,726,784,731,651,426,332,276,189,115,88,0,0
2024,2024-04-27,Southbound,All Vehicles,45,59,27,28,26,43,79,158,325,538,675,756,833,816,792,842,790,694,466,353,299,201,131,97,0,0
2024,2024-04-28,Southbound,Light Vehicles,42,41,19,5,15,17,35,87,175,330,452,527,640,699,792,799,799,659,517,404,356,327,140,70,0,0
2024,2024-04-28,Southbound,Heavy Vehicles,10,10,6,6,9,4,5,21,16,37,39,51,52,58,75,59,44,48,45,50,29,27,14,17,0,0
2024,2024-04-28,Southbound,All Vehicles,52,51,25,11,24,21,40,108,191,367,491,578,692,757,867,858,843,707,562,454,385,354,154,87,0,0
2024,2024-04-29,Southbound,Heavy Vehicles,12,13,15,19,38,80,153,169,133,137,92,107,96,83,97,76,75,60,66,35,21,30,18,20,0,0
2024,2024-04-29,Southbound,Light Vehicles,45,21,16,11,43,168,297,532,446,398,384,389,398,396,409,458,465,314,229,180,111,91,48,44,0,0
2024,2024-04-29,Southbound,All Vehicles,57,34,31,30,81,248,450,701,579,535,476,496,494,479,506,534,540,374,295,215,132,121,66,64,0,0
2024,2024-04-30,Southbound,Heavy Vehicles,17,24,21,29,34,78,125,148,131,122,101,96,92,74,78,72,80,66,41,39,33,19,20,15,0,0
2024,2024-04-30,Southbound,Light Vehicles,26,23,2,13,18,131,253,405,387,302,260,288,275,274,292,295,356,260,168,164,108,80,52,27,0,0
2024,2024-04-30,Southbound,All Vehicles,43,47,23,42,52,209,378,553,518,424,361,384,367,348,370,367,436,326,209,203,141,99,72,42,0,0
2024,2024-05-01,Southbound,Light Vehicles,13,21,2,7,27,117,245,429,349,334,290,296,300,355,331,363,325,256,201,134,123,80,48,34,0,0
2024,2024-05-01,Southbound,Heavy Vehicles,22,17,21,28,29,82,144,147,140,120,124,103,84,67,83,71,50,74,46,34,29,29,23,10,0,0
2024,2024-05-01,Southbound,All Vehicles,35,38,23,35,56,199,389,576,489,454,414,399,384,422,414,434,375,330,247,168,152,109,71,44,0,0
2024,2024-05-02,Southbound,Heavy Vehicles,19,25,33,30,38,80,141,150,131,125,96,95,95,76,75,77,64,60,43,38,30,36,22,19,0,0
2024,2024-05-02,Southbound,Light Vehicles,35,20,9,13,22,120,229,370,358,315,297,332,344,352,354,351,357,294,217,156,130,102,58,40,0,0
2024,2024-05-02,Southbound,All Vehicles,54,45,42,43,60,200,370,520,489,440,393,427,439,428,429,428,421,354,260,194,160,138,80,59,0,0
2024,2024-05-03,Southbound,Heavy Vehicles,18,19,25,29,44,75,153,133,124,113,95,104,73,95,89,81,93,80,54,36,38,28,18,28,0,0
2024,2024-05-03,Southbound,Light Vehicles,27,19,11,12,28,100,187,303,302,302,398,402,428,502,503,551,605,511,443,343,250,152,94,51,0,0
2024,2024-05-03,Southbound,All Vehicles,45,38,36,41,72,175,340,436,426,415,493,506,501,597,592,632,698,591,497,379,288,180,112,79,0,0
2024,2024-05-04,Southbound,Light Vehicles,20,23,14,7,12,39,66,158,307,407,552,628,601,526,558,510,488,424,282,217,156,119,73,63,0,0
2024,2024-05-04,Southbound,Heavy Vehicles,14,19,15,14,17,26,38,37,57,60,49,61,66,63,46,53,47,40,32,26,23,12,7,7,0,0
