timestamp,station_id,road,lga,volume_light,volume_heavy,max_temp,rainfall,hour_of_day,day_of_week,is_weekend,month,public_holiday,school_holiday,co2_estimate
2024-01-01 00:00:00,50240,Briens Road,Parramatta,433.0,13.0,24.4,2.0,0,Monday,False,1,0,0,123.92702000000001
2024-01-01 01:00:00,50240,Briens Road,Parramatta,660.0,19.0,24.4,2.0,1,Monday,False,1,0,0,188.27480000000003
2024-01-01 02:00:00,50240,Briens Road,Parramatta,506.0,14.0,24.4,2.0,2,Monday,False,1,0,0,143.91244
2024-01-01 03:00:00,50240,Briens Road,Parramatta,286.0,10.0,24.4,2.0,3,Monday,False,1,0,0,82.93124
2024-01-01 04:00:00,50240,Briens Road,Parramatta,214.0,9.0,24.4,2.0,4,Monday,False,1,0,0,63.20916000000001
2024-01-01 05:00:00,50240,Briens Road,Parramatta,159.0,5.0,24.4,2.0,5,Monday,False,1,0,0,45.67906000000001
2024-01-01 06:00:00,50240,Briens Road,Parramatta,184.0,4.0,24.4,2.0,6,Monday,False,1,0,0,51.50096
2024-01-01 07:00:00,50240,Briens Road,Parramatta,184.0,9.0,24.4,2.0,7,Monday,False,1,0,0,55.30896
2024-01-01 08:00:00,50240,Briens Road,Parramatta,205.0,15.0,24.4,2.0,8,Monday,False,1,0,0,65.40870000000001
2024-01-01 09:00:00,50240,Briens Road,Parramatta,271.0,20.0,24.4,2.0,9,Monday,False,1,0,0,86.59714000000001
2024-01-01 10:00:00,50240,Briens Road,Parramatta,392.0,23.0,24.4,2.0,10,Monday,False,1,0,0,120.74608
2024-01-01 11:00:00,50240,Briens Road,Parramatta,481.0,31.0,24.4,2.0,11,Monday,False,1,0,0,150.27614000000003
2024-01-01 12:00:00,50240,Briens Road,Parramatta,559.0,26.0,24.4,2.0,12,Monday,False,1,0,0,167.00866000000002
2024-01-01 13:00:00,50240,Briens Road,Parramatta,531.0,30.0,24.4,2.0,13,Monday,False,1,0,0,162.68154
2024-01-01 14:00:00,50240,Briens Road,Parramatta,587.0,26.0,24.4,2.0,14,Monday,False,1,0,0,174.38218000000003
2024-01-01 15:00:00,50240,Briens Road,Parramatta,592.0,28.0,24.4,2.0,15,Monday,False,1,0,0,177.22208
2024-01-01 16:00:00,50240,Briens Road,Parramatta,548.0,19.0,24.4,2.0,16,Monday,False,1,0,0,158.78072000000003
2024-01-01 17:00:00,50240,Briens Road,Parramatta,560.0,21.0,24.4,2.0,17,Monday,False,1,0,0,163.46400000000003
2024-01-01 18:00:00,50240,Briens Road,Parramatta,557.0,22.0,24.4,2.0,18,Monday,False,1,0,0,163.43558000000002
2024-01-01 19:00:00,50240,Briens Road,Parramatta,689.0,22.0,24.4,2.0,19,Monday,False,1,0,0,198.19646000000003
2024-01-01 20:00:00,50240,Briens Road,Parramatta,569.0,18.0,24.4,2.0,20,Monday,False,1,0,0,163.54926
2024-01-01 21:00:00,50240,Briens Road,Parramatta,456.0,23.0,24.4,2.0,21,Monday,False,1,0,0,137.59984000000003
2024-01-01 22:00:00,50240,Briens Road,Parramatta,443.0,17.0,24.4,2.0,22,Monday,False,1,0,0,129.60682
2024-01-01 23:00:00,50240,Briens Road,Parramatta,334.0,18.0,24.4,2.0,23,Monday,False,1,0,0,101.66436000000002
2024-01-02 00:00:00,50240,Briens Road,Parramatta,471.0,28.0,29.2,0.2,0,Tuesday,False,1,0,0,145.35794
2024-01-02 01:00:00,50240,Briens Road,Parramatta,272.0,23.0,29.2,0.2,1,Tuesday,False,1,0,0,89.14528000000001
2024-01-02 02:00:00,50240,Briens Road,Parramatta,172.0,26.0,29.2,0.2,2,Tuesday,False,1,0,0,65.09608
2024-01-02 03:00:00,50240,Briens Road,Parramatta,144.0,44.0,29.2,0.2,3,Tuesday,False,1,0,0,71.43136000000001
2024-01-02 04:00:00,50240,Briens Road,Parramatta,220.0,66.0,29.2,0.2,4,Tuesday,False,1,0,0,108.2004
2024-01-02 05:00:00,50240,Briens Road,Parramatta,524.0,87.0,29.2,0.2,5,Tuesday,False,1,0,0,204.24936000000002
2024-01-02 06:00:00,50240,Briens Road,Parramatta,1006.0,144.0,29.2,0.2,6,Tuesday,False,1,0,0,374.59044000000006
2024-01-02 07:00:00,50240,Briens Road,Parramatta,1353.0,176.0,29.2,0.2,7,Tuesday,False,1,0,0,490.34062000000006
2024-01-02 08:00:00,50240,Briens Road,Parramatta,1368.0,169.0,29.2,0.2,8,Tuesday,False,1,0,0,488.95952
2024-01-02 09:00:00,50240,Briens Road,Parramatta,1451.0,220.0,29.2,0.2,9,Tuesday,False,1,0,0,549.6583400000001
2024-01-02 10:00:00,50240,Briens Road,Parramatta,1519.0,223.0,29.2,0.2,10,Tuesday,False,1,0,0,569.85026
2024-01-02 11:00:00,50240,Briens Road,Parramatta,1689.0,228.0,29.2,0.2,11,Tuesday,False,1,0,0,618.42606
2024-01-02 12:00:00,50240,Briens Road,Parramatta,1798.0,238.0,29.2,0.2,12,Tuesday,False,1,0,0,654.74612
2024-01-02 13:00:00,50240,Briens Road,Parramatta,1908.0,273.0,29.2,0.2,13,Tuesday,False,1,0,0,710.3695200000001
2024-01-02 14:00:00,50240,Briens Road,Parramatta,2219.0,240.0,29.2,0.2,14,Tuesday,False,1,0,0,767.1354600000001
2024-01-02 15:00:00,50240,Briens Road,Parramatta,2411.0,229.0,29.2,0.2,15,Tuesday,False,1,0,0,809.3191400000001
2024-01-02 16:00:00,50240,Briens Road,Parramatta,2381.0,188.0,29.2,0.2,16,Tuesday,False,1,0,0,770.19334
2024-01-02 17:00:00,50240,Briens Road,Parramatta,2449.0,140.0,29.2,0.2,17,Tuesday,False,1,0,0,751.5436600000002
2024-01-02 18:00:00,50240,Briens Road,Parramatta,2147.0,91.0,29.2,0.2,18,Tuesday,False,1,0,0,634.69658
2024-01-02 19:00:00,50240,Briens Road,Parramatta,1635.0,79.0,29.2,0.2,19,Tuesday,False,1,0,0,490.72730000000007
2024-01-02 20:00:00,50240,Briens Road,Parramatta,1409.0,68.0,29.2,0.2,20,Tuesday,False,1,0,0,422.83486000000005
2024-01-02 21:00:00,50240,Briens Road,Parramatta,1417.0,62.0,29.2,0.2,21,Tuesday,False,1,0,0,420.37198
2024-01-02 22:00:00,50240,Briens Road,Parramatta,1247.0,67.0,29.2,0.2,22,Tuesday,False,1,0,0,379.41218000000003
2024-01-02 23:00:00,50240,Briens Road,Parramatta,892.0,47.0,29.2,0.2,23,Tuesday,False,1,0,0,270.69448
2024-01-03 00:00:00,50240,Briens Road,Parramatta,495.0,32.0,30.2,0.0,0,Wednesday,False,1,0,0,154.7245
2024-01-03 01:00:00,50240,Briens Road,Parramatta,284.0,27.0,30.2,0.0,1,Wednesday,False,1,0,0,95.35175999999998
2024-01-03 02:00:00,50240,Briens Road,Parramatta,198.0,34.0,30.2,0.0,2,Wednesday,False,1,0,0,78.03572
2024-01-03 03:00:00,50240,Briens Road,Parramatta,147.0,43.0,30.2,0.0,3,Wednesday,False,1,0,0,71.45978
2024-01-03 04:00:00,50240,Briens Road,Parramatta,251.0,65.0,30.2,0.0,4,Wednesday,False,1,0,0,115.60234000000003
2024-01-03 05:00:00,50240,Briens Road,Parramatta,641.0,106.0,30.2,0.0,5,Wednesday,False,1,0,0,249.53054000000003
2024-01-03 06:00:00,50240,Briens Road,Parramatta,1221.0,166.0,30.2,0.0,6,Wednesday,False,1,0,0,447.9637400000001
2024-01-03 07:00:00,50240,Briens Road,Parramatta,1366.0,190.0,30.2,0.0,7,Wednesday,False,1,0,0,504.42644000000007
2024-01-03 08:00:00,50240,Briens Road,Parramatta,1529.0,214.0,30.2,0.0,8,Wednesday,False,1,0,0,565.6292600000002
2024-01-03 09:00:00,50240,Briens Road,Parramatta,1605.0,236.0,30.2,0.0,9,Wednesday,False,1,0,0,602.3983000000001
2024-01-03 10:00:00,50240,Briens Road,Parramatta,1711.0,225.0,30.2,0.0,10,Wednesday,False,1,0,0,621.93474
2024-01-03 11:00:00,50240,Briens Road,Parramatta,1703.0,255.0,30.2,0.0,11,Wednesday,False,1,0,0,642.6760200000001
2024-01-03 12:00:00,50240,Briens Road,Parramatta,1861.0,263.0,30.2,0.0,12,Wednesday,False,1,0,0,690.37654
2024-01-03 13:00:00,50240,Briens Road,Parramatta,1980.0,253.0,30.2,0.0,13,Wednesday,False,1,0,0,714.098
2024-01-03 14:00:00,50240,Briens Road,Parramatta,2348.0,268.0,30.2,0.0,14,Wednesday,False,1,0,0,822.4311200000002
2024-01-03 15:00:00,50240,Briens Road,Parramatta,2535.0,269.0,30.2,0.0,15,Wednesday,False,1,0,0,872.4373
2024-01-03 16:00:00,50240,Briens Road,Parramatta,2576.0,207.0,30.2,0.0,16,Wednesday,False,1,0,0,836.01504
2024-01-03 17:00:00,50240,Briens Road,Parramatta,2601.0,150.0,30.2,0.0,17,Wednesday,False,1,0,0,799.1873400000001
2024-01-03 18:00:00,50240,Briens Road,Parramatta,2096.0,129.0,30.2,0.0,18,Wednesday,False,1,0,0,650.20704
2024-01-03 19:00:00,50240,Briens Road,Parramatta,1694.0,97.0,30.2,0.0,19,Wednesday,False,1,0,0,519.9731600000001
2024-01-03 20:00:00,50240,Briens Road,Parramatta,1461.0,71.0,30.2,0.0,20,Wednesday,False,1,0,0,438.81334000000004
2024-01-03 21:00:00,50240,Briens Road,Parramatta,1479.0,58.0,30.2,0.0,21,Wednesday,False,1,0,0,433.65265999999997
2024-01-03 22:00:00,50240,Briens Road,Parramatta,1274.0,44.0,30.2,0.0,22,Wednesday,False,1,0,0,369.00556000000006
2024-01-03 23:00:00,50240,Briens Road,Parramatta,924.0,42.0,30.2,0.0,23,Wednesday,False,1,0,0,275.31336000000005
2024-01-04 00:00:00,50240,Briens Road,Parramatta,465.0,39.0,27.8,0.2,0,Thursday,False,1,0,0,152.15550000000002
2024-01-04 01:00:00,50240,Briens Road,Parramatta,289.0,30.0,27.8,0.2,1,Thursday,False,1,0,0,98.95326
2024-01-04 02:00:00,50240,Briens Road,Parramatta,177.0,21.0,27.8,0.2,2,Thursday,False,1,0,0,62.604780000000005
2024-01-04 03:00:00,50240,Briens Road,Parramatta,139.0,56.0,27.8,0.2,3,Thursday,False,1,0,0,79.25386
2024-01-04 04:00:00,50240,Briens Road,Parramatta,242.0,61.0,27.8,0.2,4,Thursday,False,1,0,0,110.18588000000001
2024-01-04 05:00:00,50240,Briens Road,Parramatta,601.0,106.0,27.8,0.2,5,Thursday,False,1,0,0,238.99694
2024-01-04 06:00:00,50240,Briens Road,Parramatta,1243.0,165.0,27.8,0.2,6,Thursday,False,1,0,0,452.99562000000003
2024-01-04 07:00:00,50240,Briens Road,Parramatta,1395.0,200.0,27.8,0.2,7,Thursday,False,1,0,0,519.6793
2024-01-04 08:00:00,50240,Briens Road,Parramatta,1519.0,238.0,27.8,0.2,8,Thursday,False,1,0,0,581.27426
2024-01-04 09:00:00,50240,Briens Road,Parramatta,1624.0,264.0,27.8,0.2,9,Thursday,False,1,0,0,628.7265600000001
2024-01-04 10:00:00,50240,Briens Road,Parramatta,1670.0,256.0,27.8,0.2,10,Thursday,False,1,0,0,634.7474000000001
2024-01-04 11:00:00,50240,Briens Road,Parramatta,1800.0,276.0,27.8,0.2,11,Thursday,False,1,0,0,684.2136
2024-01-04 12:00:00,50240,Briens Road,Parramatta,1902.0,272.0,27.8,0.2,12,Thursday,False,1,0,0,708.0278800000001
2024-01-04 13:00:00,50240,Briens Road,Parramatta,2020.0,241.0,27.8,0.2,13,Thursday,False,1,0,0,715.4924000000001
2024-01-04 14:00:00,50240,Briens Road,Parramatta,2387.0,299.0,27.8,0.2,14,Thursday,False,1,0,0,856.3109800000001
2024-01-04 15:00:00,50240,Briens Road,Parramatta,2493.0,262.0,27.8,0.2,15,Thursday,False,1,0,0,856.04582
2024-01-04 16:00:00,50240,Briens Road,Parramatta,2419.0,198.0,27.8,0.2,16,Thursday,False,1,0,0,787.81626
2024-01-04 17:00:00,50240,Briens Road,Parramatta,2447.0,172.0,27.8,0.2,17,Thursday,False,1,0,0,775.3881800000001
2024-01-04 18:00:00,50240,Briens Road,Parramatta,2062.0,127.0,27.8,0.2,18,Thursday,False,1,0,0,639.7302800000001
2024-01-04 19:00:00,50240,Briens Road,Parramatta,1579.0,106.0,27.8,0.2,19,Thursday,False,1,0,0,496.54346000000004
2024-01-04 20:00:00,50240,Briens Road,Parramatta,1489.0,69.0,27.8,0.2,20,Thursday,False,1,0,0,444.66366000000005
2024-01-04 21:00:00,50240,Briens Road,Parramatta,1596.0,50.0,27.8,0.2,21,Thursday,False,1,0,0,458.37064000000004
2024-01-04 22:00:00,50240,Briens Road,Parramatta,1366.0,60.0,27.8,0.2,22,Thursday,False,1,0,0,405.4184400000001
2024-01-04 23:00:00,50240,Briens Road,Parramatta,914.0,44.0,27.8,0.2,23,Thursday,False,1,0,0,274.20316
2024-01-05 00:00:00,50240,Briens Road,Parramatta,496.0,34.0,25.0,3.6,0,Friday,False,1,0,0,156.51104000000004
2024-01-05 01:00:00,50240,Briens Road,Parramatta,259.0,31.0,25.0,3.6,1,Friday,False,1,0,0,91.81466
2024-01-05 02:00:00,50240,Briens Road,Parramatta,181.0,38.0,25.0,3.6,2,Friday,False,1,0,0,76.60534000000001
2024-01-05 03:00:00,50240,Briens Road,Parramatta,175.0,39.0,25.0,3.6,3,Friday,False,1,0,0,75.7869
2024-01-05 04:00:00,50240,Briens Road,Parramatta,224.0,62.0,25.0,3.6,4,Friday,False,1,0,0,106.20736000000002
2024-01-05 05:00:00,50240,Briens Road,Parramatta,595.0,107.0,25.0,3.6,5,Friday,False,1,0,0,238.1785
2024-01-05 06:00:00,50240,Briens Road,Parramatta,1233.0,174.0,25.0,3.6,6,Friday,False,1,0,0,457.21662000000003
2024-01-05 07:00:00,50240,Briens Road,Parramatta,1416.0,188.0,25.0,3.6,7,Friday,False,1,0,0,516.07024
2024-01-05 08:00:00,50240,Briens Road,Parramatta,1466.0,211.0,25.0,3.6,8,Friday,False,1,0,0,546.75404
2024-01-05 09:00:00,50240,Briens Road,Parramatta,1708.0,253.0,25.0,3.6,9,Friday,False,1,0,0,642.4695200000001
2024-01-05 10:00:00,50240,Briens Road,Parramatta,1840.0,278.0,25.0,3.6,10,Friday,False,1,0,0,696.2704000000001
2024-01-05 11:00:00,50240,Briens Road,Parramatta,1850.0,268.0,25.0,3.6,11,Friday,False,1,0,0,691.2878000000001
2024-01-05 12:00:00,50240,Briens Road,Parramatta,1948.0,244.0,25.0,3.6,12,Friday,False,1,0,0,698.81672
2024-01-05 13:00:00,50240,Briens Road,Parramatta,2038.0,249.0,25.0,3.6,13,Friday,False,1,0,0,726.3253200000001
2024-01-05 14:00:00,50240,Briens Road,Parramatta,2343.0,268.0,25.0,3.6,14,Friday,False,1,0,0,821.1144200000001
2024-01-05 15:00:00,50240,Briens Road,Parramatta,2506.0,267.0,25.0,3.6,15,Friday,False,1,0,0,863.2772400000001
2024-01-05 16:00:00,50240,Briens Road,Parramatta,2576.0,214.0,25.0,3.6,16,Friday,False,1,0,0,841.3462400000001
2024-01-05 17:00:00,50240,Briens Road,Parramatta,2509.0,173.0,25.0,3.6,17,Friday,False,1,0,0,792.47686
2024-01-05 18:00:00,50240,Briens Road,Parramatta,2400.0,137.0,25.0,3.6,18,Friday,False,1,0,0,736.3552000000001
2024-01-05 19:00:00,50240,Briens Road,Parramatta,1794.0,104.0,25.0,3.6,19,Friday,False,1,0,0,551.63836
2024-01-05 20:00:00,50240,Briens Road,Parramatta,1561.0,81.0,25.0,3.6,20,Friday,False,1,0,0,472.7633400000001
2024-01-05 21:00:00,50240,Briens Road,Parramatta,1559.0,67.0,25.0,3.6,21,Friday,False,1,0,0,461.57426
2024-01-05 22:00:00,50240,Briens Road,Parramatta,1642.0,65.0,25.0,3.6,22,Friday,False,1,0,0,481.90828000000005
2024-01-05 23:00:00,50240,Briens Road,Parramatta,1164.0,33.0,25.0,3.6,23,Friday,False,1,0,0,331.66056000000003
2024-01-06 00:00:00,50240,Briens Road,Parramatta,740.0,47.0,27.0,0.0,0,Saturday,True,1,0,0,230.66680000000002
2024-01-06 01:00:00,50240,Briens Road,Parramatta,432.0,33.0,27.0,0.0,1,Saturday,True,1,0,0,138.89568000000003
2024-01-06 02:00:00,50240,Briens Road,Parramatta,264.0,21.0,27.0,0.0,2,Saturday,True,1,0,0,85.51536
2024-01-06 03:00:00,50240,Briens Road,Parramatta,221.0,31.0,27.0,0.0,3,Saturday,True,1,0,0,81.80774000000002
2024-01-06 04:00:00,50240,Briens Road,Parramatta,197.0,34.0,27.0,0.0,4,Saturday,True,1,0,0,77.77238000000001
2024-01-06 05:00:00,50240,Briens Road,Parramatta,418.0,42.0,27.0,0.0,5,Saturday,True,1,0,0,142.06332
2024-01-06 06:00:00,50240,Briens Road,Parramatta,945.0,114.0,27.0,0.0,6,Saturday,True,1,0,0,335.67870000000005
2024-01-06 07:00:00,50240,Briens Road,Parramatta,976.0,97.0,27.0,0.0,7,Saturday,True,1,0,0,330.89504000000005
2024-01-06 08:00:00,50240,Briens Road,Parramatta,1314.0,132.0,27.0,0.0,8,Saturday,True,1,0,0,446.55996
2024-01-06 09:00:00,50240,Briens Road,Parramatta,1723.0,121.0,27.0,0.0,9,Saturday,True,1,0,0,545.88842
2024-01-06 10:00:00,50240,Briens Road,Parramatta,1996.0,134.0,27.0,0.0,10,Saturday,True,1,0,0,627.68104
2024-01-06 11:00:00,50240,Briens Road,Parramatta,2219.0,134.0,27.0,0.0,11,Saturday,True,1,0,0,686.4058600000001
2024-01-06 12:00:00,50240,Briens Road,Parramatta,2233.0,127.0,27.0,0.0,12,Saturday,True,1,0,0,684.76142
2024-01-06 13:00:00,50240,Briens Road,Parramatta,2212.0,141.0,27.0,0.0,13,Saturday,True,1,0,0,689.8936800000001
2024-01-06 14:00:00,50240,Briens Road,Parramatta,2118.0,101.0,27.0,0.0,14,Saturday,True,1,0,0,634.6757200000001
2024-01-06 15:00:00,50240,Briens Road,Parramatta,1994.0,104.0,27.0,0.0,15,Saturday,True,1,0,0,604.30636
2024-01-06 16:00:00,50240,Briens Road,Parramatta,2098.0,91.0,27.0,0.0,16,Saturday,True,1,0,0,621.79292
2024-01-06 17:00:00,50240,Briens Road,Parramatta,2376.0,91.0,27.0,0.0,17,Saturday,True,1,0,0,695.0014400000001
2024-01-06 18:00:00,50240,Briens Road,Parramatta,2162.0,76.0,27.0,0.0,18,Saturday,True,1,0,0,627.2226800000001
2024-01-06 19:00:00,50240,Briens Road,Parramatta,2356.0,74.0,27.0,0.0,19,Saturday,True,1,0,0,676.78744
2024-01-06 20:00:00,50240,Briens Road,Parramatta,1889.0,54.0,27.0,0.0,20,Saturday,True,1,0,0,538.5756600000001
2024-01-06 21:00:00,50240,Briens Road,Parramatta,1787.0,60.0,27.0,0.0,21,Saturday,True,1,0,0,516.28458
2024-01-06 22:00:00,50240,Briens Road,Parramatta,1638.0,41.0,27.0,0.0,22,Saturday,True,1,0,0,462.57652
2024-01-06 23:00:00,50240,Briens Road,Parramatta,1231.0,34.0,27.0,0.0,23,Saturday,True,1,0,0,350.06594
2024-01-07 00:00:00,50240,Briens Road,Parramatta,822.0,19.0,30.0,0.0,0,Sunday,True,1,0,0,230.93588000000003
2024-01-07 01:00:00,50240,Briens Road,Parramatta,477.0,27.0,30.0,0.0,1,Sunday,True,1,0,0,146.17638
2024-01-07 02:00:00,50240,Briens Road,Parramatta,344.0,20.0,30.0,0.0,2,Sunday,True,1,0,0,105.82096
2024-01-07 03:00:00,50240,Briens Road,Parramatta,247.0,20.0,30.0,0.0,3,Sunday,True,1,0,0,80.27698000000001
2024-01-07 04:00:00,50240,Briens Road,Parramatta,185.0,15.0,30.0,0.0,4,Sunday,True,1,0,0,60.1419
2024-01-07 05:00:00,50240,Briens Road,Parramatta,278.0,21.0,30.0,0.0,5,Sunday,True,1,0,0,89.20212000000001
2024-01-07 06:00:00,50240,Briens Road,Parramatta,538.0,46.0,30.0,0.0,6,Sunday,True,1,0,0,176.71052
2024-01-07 07:00:00,50240,Briens Road,Parramatta,729.0,49.0,30.0,0.0,7,Sunday,True,1,0,0,229.29326000000003
2024-01-07 08:00:00,50240,Briens Road,Parramatta,958.0,70.0,30.0,0.0,8,Sunday,True,1,0,0,305.59172
2024-01-07 09:00:00,50240,Briens Road,Parramatta,1453.0,81.0,30.0,0.0,9,Sunday,True,1,0,0,444.32262000000003
2024-01-07 10:00:00,50240,Briens Road,Parramatta,1797.0,81.0,30.0,0.0,10,Sunday,True,1,0,0,534.9115800000001
2024-01-07 11:00:00,50240,Briens Road,Parramatta,1997.0,80.0,30.0,0.0,11,Sunday,True,1,0,0,586.81798
2024-01-07 12:00:00,50240,Briens Road,Parramatta,2089.0,87.0,30.0,0.0,12,Sunday,True,1,0,0,616.3764600000001
2024-01-07 13:00:00,50240,Briens Road,Parramatta,2119.0,105.0,30.0,0.0,13,Sunday,True,1,0,0,637.9854600000001
2024-01-07 14:00:00,50240,Briens Road,Parramatta,2169.0,97.0,30.0,0.0,14,Sunday,True,1,0,0,645.0596600000001
2024-01-07 15:00:00,50240,Briens Road,Parramatta,2270.0,81.0,30.0,0.0,15,Sunday,True,1,0,0,659.4714000000001
2024-01-07 16:00:00,50240,Briens Road,Parramatta,2245.0,88.0,30.0,0.0,16,Sunday,True,1,0,0,658.2191
2024-01-07 17:00:00,50240,Briens Road,Parramatta,2181.0,68.0,30.0,0.0,17,Sunday,True,1,0,0,626.1333400000001
2024-01-07 18:00:00,50240,Briens Road,Parramatta,2154.0,93.0,30.0,0.0,18,Sunday,True,1,0,0,638.06316
2024-01-07 19:00:00,50240,Briens Road,Parramatta,1790.0,64.0,30.0,0.0,19,Sunday,True,1,0,0,520.121
2024-01-07 20:00:00,50240,Briens Road,Parramatta,1705.0,62.0,30.0,0.0,20,Sunday,True,1,0,0,496.2139
2024-01-07 21:00:00,50240,Briens Road,Parramatta,1659.0,63.0,30.0,0.0,21,Sunday,True,1,0,0,484.86186000000004
2024-01-07 22:00:00,50240,Briens Road,Parramatta,1355.0,47.0,30.0,0.0,22,Sunday,True,1,0,0,392.6209
2024-01-07 23:00:00,50240,Briens Road,Parramatta,811.0,41.0,30.0,0.0,23,Sunday,True,1,0,0,244.79434000000003
2024-01-08 00:00:00,50240,Briens Road,Parramatta,428.0,18.0,26.2,0.0,0,Monday,False,1,0,0,126.41832000000002
2024-01-08 01:00:00,50240,Briens Road,Parramatta,267.0,24.0,26.2,0.0,1,Monday,False,1,0,0,88.59018000000002
2024-01-08 02:00:00,50240,Briens Road,Parramatta,169.0,43.0,26.2,0.0,2,Monday,False,1,0,0,77.25326000000001
2024-01-08 03:00:00,50240,Briens Road,Parramatta,138.0,43.0,26.2,0.0,3,Monday,False,1,0,0,69.08972
2024-01-08 04:00:00,50240,Briens Road,Parramatta,266.0,68.0,26.2,0.0,4,Monday,False,1,0,0,121.83724000000001
2024-01-08 05:00:00,50240,Briens Road,Parramatta,909.0,117.0,26.2,0.0,5,Monday,False,1,0,0,328.48326000000003
2024-01-08 06:00:00,50240,Briens Road,Parramatta,1813.0,279.0,26.2,0.0,6,Monday,False,1,0,0,689.92182
2024-01-08 07:00:00,50240,Briens Road,Parramatta,1933.0,256.0,26.2,0.0,7,Monday,False,1,0,0,704.0058200000001
2024-01-08 08:00:00,50240,Briens Road,Parramatta,1923.0,260.0,26.2,0.0,8,Monday,False,1,0,0,704.4188200000001
2024-01-08 09:00:00,50240,Briens Road,Parramatta,1674.0,298.0,26.2,0.0,9,Monday,False,1,0,0,667.7879600000001
2024-01-08 10:00:00,50240,Briens Road,Parramatta,1615.0,300.0,26.2,0.0,10,Monday,False,1,0,0,653.7741000000001
2024-01-08 11:00:00,50240,Briens Road,Parramatta,1780.0,320.0,26.2,0.0,11,Monday,False,1,0,0,712.4572000000001
2024-01-08 12:00:00,50240,Briens Road,Parramatta,1903.0,321.0,26.2,0.0,12,Monday,False,1,0,0,745.6096200000001
2024-01-08 13:00:00,50240,Briens Road,Parramatta,1948.0,317.0,26.2,0.0,13,Monday,False,1,0,0,754.4135200000001
2024-01-08 14:00:00,50240,Briens Road,Parramatta,2449.0,326.0,26.2,0.0,14,Monday,False,1,0,0,893.2012600000002
2024-01-08 15:00:00,50240,Briens Road,Parramatta,2676.0,311.0,26.2,0.0,15,Monday,False,1,0,0,941.5554400000001
2024-01-08 16:00:00,50240,Briens Road,Parramatta,2765.0,238.0,26.2,0.0,16,Monday,False,1,0,0,909.3959000000001
2024-01-08 17:00:00,50240,Briens Road,Parramatta,2738.0,214.0,26.2,0.0,17,Monday,False,1,0,0,884.0073200000002
2024-01-08 18:00:00,50240,Briens Road,Parramatta,2231.0,121.0,26.2,0.0,18,Monday,False,1,0,0,679.66514
2024-01-08 19:00:00,50240,Briens Road,Parramatta,1528.0,88.0,26.2,0.0,19,Monday,False,1,0,0,469.40432000000004
2024-01-08 20:00:00,50240,Briens Road,Parramatta,1307.0,75.0,26.2,0.0,20,Monday,False,1,0,0,401.30538000000007
2024-01-08 21:00:00,50240,Briens Road,Parramatta,1297.0,71.0,26.2,0.0,21,Monday,False,1,0,0,395.62558
2024-01-08 22:00:00,50240,Briens Road,Parramatta,1132.0,66.0,26.2,0.0,22,Monday,False,1,0,0,348.36648
2024-01-08 23:00:00,50240,Briens Road,Parramatta,807.0,47.0,26.2,0.0,23,Monday,False,1,0,0,248.31058000000002
2024-01-09 00:00:00,50240,Briens Road,Parramatta,382.0,45.0,27.5,5.4,0,Tuesday,False,1,0,0,134.86788
2024-01-09 01:00:00,50240,Briens Road,Parramatta,227.0,26.0,27.5,5.4,1,Tuesday,False,1,0,0,79.57978
2024-01-09 02:00:00,50240,Briens Road,Parramatta,256.0,64.0,27.5,5.4,2,Tuesday,False,1,0,0,116.15744000000001
2024-01-09 03:00:00,50240,Briens Road,Parramatta,333.0,115.0,27.5,5.4,3,Tuesday,False,1,0,0,175.27622000000002
2024-01-09 04:00:00,50240,Briens Road,Parramatta,872.0,201.0,27.5,5.4,4,Tuesday,False,1,0,0,382.7140800000001
2024-01-09 05:00:00,50240,Briens Road,Parramatta,2804.0,364.0,27.5,5.4,5,Tuesday,False,1,0,0,1015.6277600000001
2024-01-09 06:00:00,50240,Briens Road,Parramatta,4344.0,675.0,27.5,5.4,6,Tuesday,False,1,0,0,1658.02896
2024-01-09 07:00:00,50240,Briens Road,Parramatta,4522.0,581.0,27.5,5.4,7,Tuesday,False,1,0,0,1633.3130800000001
2024-01-09 08:00:00,50240,Briens Road,Parramatta,4511.0,619.0,27.5,5.4,8,Tuesday,False,1,0,0,1659.35714
2024-01-09 09:00:00,50240,Briens Road,Parramatta,3803.0,658.0,27.5,5.4,9,Tuesday,False,1,0,0,1502.6148200000002
2024-01-09 10:00:00,50240,Briens Road,Parramatta,3686.0,631.0,27.5,5.4,10,Tuesday,False,1,0,0,1451.24084
2024-01-09 11:00:00,50240,Briens Road,Parramatta,3574.0,653.0,27.5,5.4,11,Tuesday,False,1,0,0,1438.50196
2024-01-09 12:00:00,50240,Briens Road,Parramatta,3735.0,602.0,27.5,5.4,12,Tuesday,False,1,0,0,1442.0581000000002
2024-01-09 13:00:00,50240,Briens Road,Parramatta,3957.0,543.0,27.5,5.4,13,Tuesday,False,1,0,0,1455.58518
2024-01-09 14:00:00,50240,Briens Road,Parramatta,4520.0,515.0,27.5,5.4,14,Tuesday,False,1,0,0,1582.5208000000002
2024-01-09 15:00:00,50240,Briens Road,Parramatta,4764.0,488.0,27.5,5.4,15,Tuesday,False,1,0,0,1626.2125600000002
2024-01-09 16:00:00,50240,Briens Road,Parramatta,5012.0,414.0,27.5,5.4,16,Tuesday,False,1,0,0,1635.1624800000002
