date,station_id,station_name,station_lat,station_lon,station_suburb,station_lga,traffic_volume_total,traffic_volume_light,traffic_volume_heavy,public_holiday,school_holiday,temp_c,temp_max_c,temp_min_c,humidity_pct,wind_speed_ms,wind_dir_deg,rain_mm,weather_source_type,no2_pphm,co_ppm,ozone_pphm,matched_aq_site,aq_distance_km,has_no2_coverage
2024-08-02,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9283.0,7741.0,1542.0,0,0,12.95,19.3,6.6,,,,0.0,bom_daily,0.4458333333333333,-0.0916666666666666,2.558333333333333,PORT MACQUARIE,36.9,True
2024-08-03,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,6971.0,6114.0,857.0,0,0,12.75,19.9,5.6,,,,0.0,bom_daily,0.4869565217391304,-0.0869565217391304,1.9608695652173915,PORT MACQUARIE,36.9,True
2024-08-04,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,5696.0,5043.0,653.0,0,0,12.3,19.7,4.9,,,,0.0,bom_daily,0.4375,-0.1625,1.4166666666666667,PORT MACQUARIE,36.9,True
2024-08-05,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8121.0,6760.0,1361.0,0,0,19.8,19.8,,,,,0.0,bom_daily,0.6291666666666667,-0.1777777777777777,1.5291666666666668,PORT MACQUARIE,36.9,True
2024-08-06,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8624.0,7164.0,1460.0,0,0,15.6,20.2,11.0,,,,0.0,bom_daily,0.4304347826086956,-0.0869565217391304,2.0565217391304347,PORT MACQUARIE,36.9,True
2024-08-07,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8780.0,7272.0,1508.0,0,0,13.6,20.8,6.4,,,,0.0,bom_daily,0.5958333333333333,-0.1708333333333333,1.4625,PORT MACQUARIE,36.9,True
2024-08-08,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8721.0,7231.0,1490.0,0,0,13.45,21.0,5.9,,,,0.0,bom_daily,0.5499999999999999,-0.1541666666666666,1.4125,PORT MACQUARIE,36.9,True
2024-08-09,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9032.0,7518.0,1514.0,0,0,14.05,21.9,6.2,,,,0.0,bom_daily,0.6173913043478261,-0.0608695652173913,1.3956521739130436,PORT MACQUARIE,36.9,True
2024-08-10,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,6141.0,5387.0,754.0,0,0,13.65,22.2,5.1,,,,0.0,bom_daily,0.4041666666666666,0.0291666666666666,1.2791666666666666,PORT MACQUARIE,36.9,True
2024-08-11,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,5750.0,5127.0,623.0,0,0,14.2,21.2,7.2,,,,0.0,bom_daily,0.3166666666666666,-0.1083333333333333,1.6333333333333335,PORT MACQUARIE,36.9,True
2024-08-12,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8102.0,6818.0,1284.0,0,0,16.0,19.3,12.7,,,,0.0,bom_daily,0.5391304347826087,-0.0956521739130434,1.7782608695652171,PORT MACQUARIE,36.9,True
2024-08-13,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8238.0,6973.0,1265.0,0,0,16.1,18.9,13.3,,,,3.6,bom_daily,0.6083333333333333,-0.1083333333333333,2.2625,PORT MACQUARIE,36.9,True
2024-08-14,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8122.0,6949.0,1173.0,0,0,17.4,19.7,15.1,,,,16.0,bom_daily,0.7416666666666667,-0.15,1.8541666666666667,PORT MACQUARIE,36.9,True
2024-08-15,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8725.0,7302.0,1423.0,0,0,18.15,21.2,15.1,,,,2.8,bom_daily,0.4347826086956521,-0.1695652173913043,1.6565217391304348,PORT MACQUARIE,36.9,True
2024-08-16,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8800.0,7331.0,1469.0,0,0,18.85,23.2,14.5,,,,0.6,bom_daily,0.4217391304347825,-0.1826086956521739,1.7869565217391306,PORT MACQUARIE,36.9,True
2024-08-17,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,6260.0,5551.0,709.0,0,0,17.75,24.5,11.0,,,,0.4,bom_daily,0.3333333333333333,-0.1291666666666666,1.475,PORT MACQUARIE,36.9,True
2024-08-18,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,5670.0,5019.0,651.0,0,0,15.8,22.6,9.0,,,,0.0,bom_daily,0.3434782608695652,-0.1347826086956521,2.182608695652174,PORT MACQUARIE,36.9,True
2024-08-19,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8170.0,6769.0,1401.0,0,0,20.2,20.2,,,,,0.0,bom_daily,0.5,-0.1791666666666666,1.9291666666666665,PORT MACQUARIE,36.9,True
2024-08-20,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8707.0,7132.0,1575.0,0,0,14.75,22.7,6.8,,,,0.0,bom_daily,0.475,-0.1869565217391304,1.8416666666666663,PORT MACQUARIE,36.9,True
2024-08-21,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8706.0,7110.0,1596.0,0,0,17.4,24.3,10.5,,,,0.0,bom_daily,0.8304347826086957,-0.0956521739130434,1.417391304347826,PORT MACQUARIE,36.9,True
2024-08-22,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8909.0,7325.0,1584.0,0,0,17.2,21.5,12.9,,,,,bom_daily,0.6541666666666667,-0.1916666666666666,0.8833333333333333,PORT MACQUARIE,36.9,True
2024-08-23,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8979.0,7507.0,1472.0,0,0,22.8,22.8,,,,,0.0,bom_daily,0.5416666666666666,-0.1875,1.7,PORT MACQUARIE,36.9,True
2024-08-24,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,5846.0,5182.0,664.0,0,0,15.65,23.8,7.5,,,,0.0,bom_daily,0.4478260869565217,-0.1043478260869565,1.7909090909090908,PORT MACQUARIE,36.9,True
2024-08-25,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,5628.0,5047.0,581.0,0,0,16.35,21.7,11.0,,,,0.6,bom_daily,0.5041666666666667,-0.0291666666666666,0.3999999999999999,PORT MACQUARIE,36.9,True
2024-08-26,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8094.0,6684.0,1410.0,0,0,20.75,27.0,14.5,,,,0.4,bom_daily,0.5708333333333333,-0.0958333333333333,1.8916666666666664,PORT MACQUARIE,36.9,True
2024-08-27,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8655.0,7206.0,1449.0,0,0,18.35,26.6,10.1,,,,0.0,bom_daily,0.5304347826086956,-0.0913043478260869,2.0090909090909093,PORT MACQUARIE,36.9,True
2024-08-28,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9051.0,7447.0,1604.0,0,0,21.8,32.8,10.8,,,,0.2,bom_daily,0.8181818181818182,-0.0521739130434782,1.5043478260869565,PORT MACQUARIE,36.9,True
2024-08-29,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9064.0,7496.0,1568.0,0,0,16.45,25.2,7.7,,,,0.0,bom_daily,0.9041666666666668,-0.1208333333333333,1.5958333333333332,PORT MACQUARIE,36.9,True
2024-08-30,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9165.0,7640.0,1525.0,0,0,18.9,29.6,8.2,,,,0.0,bom_daily,0.9869565217391304,-0.0695652173913043,1.7347826086956522,PORT MACQUARIE,36.9,True
2024-08-31,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,6288.0,5616.0,672.0,0,0,33.1,33.1,,,,,0.0,bom_daily,0.7958333333333334,-0.0708333333333333,1.9291666666666665,PORT MACQUARIE,36.9,True
2024-09-01,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,5873.0,5264.0,609.0,0,0,18.85,29.0,8.7,,,,0.0,bom_daily,0.6666666666666666,-0.1208333333333333,1.7583333333333335,PORT MACQUARIE,36.9,True
2024-09-02,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8418.0,6925.0,1493.0,0,0,20.55,30.3,10.8,,,,0.0,bom_daily,0.7869565217391304,-0.0043478260869565,2.243478260869565,PORT MACQUARIE,36.9,True
2024-09-03,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8492.0,6991.0,1501.0,0,0,13.1,20.3,5.9,,,,0.0,bom_daily,0.6333333333333333,-0.0083333333333333,2.708333333333333,PORT MACQUARIE,36.9,True
2024-09-04,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8458.0,7022.0,1436.0,0,0,13.8,22.2,5.4,,,,0.0,bom_daily,0.8416666666666667,0.0291666666666666,2.3125,PORT MACQUARIE,36.9,True
2024-09-05,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8153.0,6822.0,1331.0,0,0,15.35,25.8,4.9,,,,0.0,bom_daily,0.8565217391304347,-0.0260869565217391,1.7565217391304346,PORT MACQUARIE,36.9,True
2024-09-06,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8693.0,7250.0,1443.0,0,0,16.5,28.2,4.8,,,,0.0,bom_daily,0.8416666666666667,-0.0166666666666666,1.9916666666666665,PORT MACQUARIE,36.9,True
2024-09-07,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,6247.0,5571.0,676.0,0,0,19.75,31.1,8.4,,,,0.0,bom_daily,0.6833333333333332,-0.0625,1.866666666666667,PORT MACQUARIE,36.9,True
2024-09-08,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,5441.0,4863.0,578.0,0,0,19.15,28.1,10.2,,,,0.0,bom_daily,0.5956521739130435,-0.0217391304347826,2.0695652173913044,PORT MACQUARIE,36.9,True
2024-09-09,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,3938.0,3253.0,685.0,0,0,19.4,23.4,15.4,,,,0.0,bom_daily,0.6625,0.0666666666666666,1.675,PORT MACQUARIE,36.9,True
2024-09-10,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8625.0,7069.0,1556.0,0,0,14.75,23.7,5.8,,,,0.0,bom_daily,0.6749999999999999,-0.0083333333333333,1.7875,PORT MACQUARIE,36.9,True
2024-09-11,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8756.0,7297.0,1459.0,0,0,17.45,25.5,9.4,,,,0.0,bom_daily,0.7217391304347825,0.0739130434782608,2.3086956521739133,PORT MACQUARIE,36.9,True
2024-09-12,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,3598.0,3070.0,528.0,0,0,15.85,19.8,11.9,,,,14.2,bom_daily,0.7416666666666667,0.5,2.029166666666667,PORT MACQUARIE,36.9,True
2024-09-13,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8836.0,7339.0,1497.0,0,0,16.95,20.4,13.5,,,,5.0,bom_daily,0.4083333333333334,0.5,2.895833333333333,PORT MACQUARIE,36.9,True
2024-09-14,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,5890.0,5264.0,626.0,0,0,15.25,22.3,8.2,,,,0.0,bom_daily,0.6391304347826087,-0.0565217391304347,1.8695652173913044,PORT MACQUARIE,36.9,True
2024-09-15,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,5663.0,5089.0,574.0,0,0,12.95,18.8,7.1,,,,0.0,bom_daily,0.3708333333333333,-0.0875,2.6750000000000003,PORT MACQUARIE,36.9,True
2024-09-16,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,7851.0,6548.0,1303.0,0,0,22.4,22.4,,,,,0.0,bom_daily,0.5833333333333334,0.0,2.8125,PORT MACQUARIE,36.9,True
2024-09-17,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8052.0,6727.0,1325.0,0,0,21.7,21.7,,,,,0.0,bom_daily,0.65,-0.0954545454545454,2.277272727272728,PORT MACQUARIE,36.9,True
2024-09-18,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9059.0,7447.0,1612.0,0,0,15.7,25.9,5.5,,,,0.0,bom_daily,0.7875,-0.0791666666666666,1.7666666666666666,PORT MACQUARIE,36.9,True
2024-09-19,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9393.0,7722.0,1671.0,0,0,16.849999999999998,28.4,5.3,,,,0.0,bom_daily,0.775,-0.0875,2.3208333333333333,PORT MACQUARIE,36.9,True
2024-09-20,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9551.0,7925.0,1626.0,0,0,17.3,27.5,7.1,,,,0.0,bom_daily,0.8181818181818182,-0.0045454545454545,2.227272727272727,PORT MACQUARIE,36.9,True
2024-09-21,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,6260.0,5626.0,634.0,0,0,15.55,25.5,5.6,,,,0.0,bom_daily,0.6625,0.0125,1.875,PORT MACQUARIE,36.9,True
2024-09-22,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,6578.0,5879.0,699.0,0,0,15.3,25.4,5.2,,,,0.0,bom_daily,0.6124999999999999,-0.0208333333333333,2.020833333333333,PORT MACQUARIE,36.9,True
2024-09-23,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8439.0,6978.0,1461.0,0,0,17.4,28.0,6.8,,,,0.0,bom_daily,0.7521739130434782,0.0347826086956521,2.2304347826086954,PORT MACQUARIE,36.9,True
2024-09-24,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8660.0,7086.0,1574.0,0,0,27.3,27.3,,,,,0.0,bom_daily,0.8166666666666668,0.0625,2.716666666666667,PORT MACQUARIE,36.9,True
2024-09-25,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8823.0,7348.0,1475.0,0,0,19.2,28.4,10.0,,,,0.0,bom_daily,0.9,0.1416666666666667,2.6333333333333333,PORT MACQUARIE,36.9,True
2024-09-26,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8928.0,7468.0,1460.0,0,0,17.45,20.0,14.9,,,,0.0,bom_daily,0.5608695652173913,0.0956521739130434,2.247826086956522,PORT MACQUARIE,36.9,True
2024-09-27,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8441.0,7075.0,1366.0,0,0,14.55,15.5,13.6,,,,27.8,bom_daily,0.4000000000000001,0.0,3.079166666666667,PORT MACQUARIE,36.9,True
2024-09-28,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,5849.0,5250.0,599.0,0,0,16.5,20.5,12.5,,,,18.2,bom_daily,0.4708333333333334,0.0041666666666666,3.016666666666667,PORT MACQUARIE,36.9,True
2024-09-29,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,5358.0,4776.0,582.0,0,0,18.75,23.1,14.4,,,,23.8,bom_daily,0.4954545454545455,0.0045454545454545,2.159090909090909,PORT MACQUARIE,36.9,True
2024-09-30,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,7973.0,6641.0,1332.0,0,0,19.65,23.0,16.3,,,,2.4,bom_daily,0.5041666666666667,-0.0875,1.9541666666666664,PORT MACQUARIE,36.9,True
2024-10-01,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8483.0,6959.0,1524.0,0,0,22.8,22.8,,,,,2.8,bom_daily,0.5499999999999999,-0.0125,2.370833333333333,PORT MACQUARIE,36.9,True
2024-10-02,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8456.0,7092.0,1364.0,0,0,16.5,22.6,10.4,,,,0.0,bom_daily,0.6,-0.0043478260869565,2.0608695652173914,PORT MACQUARIE,36.9,True
2024-10-03,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8999.0,7417.0,1582.0,0,0,17.1,22.3,11.9,,,,1.6,bom_daily,0.7666666666666666,0.0333333333333333,1.9416666666666669,PORT MACQUARIE,36.9,True
2024-10-04,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9504.0,7884.0,1620.0,0,0,15.3,23.5,7.1,,,,0.0,bom_daily,0.6583333333333333,0.0,1.5458333333333334,PORT MACQUARIE,36.9,True
2024-10-05,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,6754.0,5944.0,810.0,0,0,20.0,28.3,11.7,,,,2.0,bom_daily,0.6782608695652174,0.0347826086956521,1.7347826086956522,PORT MACQUARIE,36.9,True
2024-10-06,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,5617.0,5036.0,581.0,0,0,22.3,31.9,12.7,,,,0.0,bom_daily,0.6291666666666667,0.0208333333333333,1.85,PORT MACQUARIE,36.9,True
2024-10-07,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,3368.0,2919.0,449.0,1,0,18.2,28.4,8.0,,,,0.0,bom_daily,0.6583333333333333,0.0,2.3833333333333333,PORT MACQUARIE,36.9,True
2024-10-08,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9099.0,7573.0,1526.0,0,0,19.4,26.2,12.6,,,,0.0,bom_daily,0.5363636363636364,0.009090909090909,2.4181818181818184,PORT MACQUARIE,36.9,True
2024-10-09,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8880.0,7394.0,1486.0,0,0,16.15,17.3,15.0,,,,15.0,bom_daily,0.5833333333333334,0.0083333333333333,2.3458333333333337,PORT MACQUARIE,36.9,True
2024-10-10,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8909.0,7427.0,1482.0,0,0,17.5,22.0,13.0,,,,9.8,bom_daily,0.7333333333333334,0.05,1.9041666666666668,PORT MACQUARIE,36.9,True
2024-10-11,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8867.0,7411.0,1456.0,0,0,17.4,24.3,10.5,,,,0.0,bom_daily,0.6217391304347826,0.008695652173913,1.865217391304348,PORT MACQUARIE,36.9,True
2024-10-12,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,6638.0,5902.0,736.0,0,0,18.65,25.2,12.1,,,,0.0,bom_daily,0.4583333333333333,-0.0458333333333333,2.0625,PORT MACQUARIE,36.9,True
2024-10-13,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,5465.0,4894.0,571.0,0,0,17.35,21.0,13.7,,,,1.6,bom_daily,0.5375,0.0,2.375,PORT MACQUARIE,36.9,True
2024-10-14,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8242.0,6897.0,1345.0,0,0,17.55,24.5,10.6,,,,0.0,bom_daily,0.8695652173913043,0.0,1.8043478260869563,PORT MACQUARIE,36.9,True
2024-10-15,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8822.0,7298.0,1524.0,0,0,17.9,22.1,13.7,,,,3.8,bom_daily,0.5333333333333333,-0.0791666666666666,2.1166666666666667,PORT MACQUARIE,36.9,True
2024-10-16,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8974.0,7448.0,1526.0,0,0,17.15,19.7,14.6,,,,0.0,bom_daily,0.7791666666666667,0.0,1.6291666666666669,PORT MACQUARIE,36.9,True
2024-10-17,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9099.0,7523.0,1576.0,0,0,19.700000000000003,24.6,14.8,,,,6.0,bom_daily,0.6739130434782609,0.0,1.8695652173913044,PORT MACQUARIE,36.9,True
2024-10-18,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9386.0,7872.0,1514.0,0,0,21.1,27.6,14.6,,,,,bom_daily,0.9,0.025,1.8125,PORT MACQUARIE,36.9,True
2024-10-19,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,6703.0,5832.0,871.0,0,0,24.4,30.8,18.0,,,,0.8,bom_daily,0.6416666666666666,0.0083333333333333,2.9250000000000003,PORT MACQUARIE,36.9,True
2024-10-20,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,6349.0,5599.0,750.0,0,0,20.15,25.7,14.6,,,,0.0,bom_daily,0.4608695652173913,0.0,2.8260869565217392,PORT MACQUARIE,36.9,True
2024-10-21,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8623.0,7207.0,1416.0,0,0,18.8,23.1,14.5,,,,0.0,bom_daily,0.3958333333333333,0.0,2.7291666666666665,PORT MACQUARIE,36.9,True
2024-10-22,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8806.0,7263.0,1543.0,0,0,19.35,25.4,13.3,,,,0.0,bom_daily,0.5458333333333333,0.0291666666666666,2.670833333333333,PORT MACQUARIE,36.9,True
2024-10-23,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9073.0,7568.0,1505.0,0,0,19.2,27.3,11.1,,,,0.0,bom_daily,0.8636363636363636,0.0181818181818181,2.1818181818181817,PORT MACQUARIE,36.9,True
2024-10-24,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9083.0,7624.0,1459.0,0,0,21.35,28.6,14.1,,,,0.0,bom_daily,0.7125,0.0041666666666666,2.404166666666667,PORT MACQUARIE,36.9,True
2024-10-25,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9535.0,7931.0,1604.0,0,0,19.4,24.3,14.5,,,,15.6,bom_daily,0.5916666666666667,0.0041666666666666,2.875,PORT MACQUARIE,36.9,True
2024-10-26,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,6135.0,5391.0,744.0,0,0,17.4,22.8,12.0,,,,0.0,bom_daily,0.6782608695652174,0.0043478260869565,2.726086956521739,PORT MACQUARIE,36.9,True
2024-10-27,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,5965.0,5292.0,673.0,0,0,18.45,24.5,12.4,,,,0.0,bom_daily,0.6041666666666666,-0.0083333333333333,2.0166666666666666,PORT MACQUARIE,36.9,True
2024-10-28,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8723.0,7241.0,1482.0,0,0,21.25,29.2,13.3,,,,0.0,bom_daily,0.8166666666666668,0.0083333333333333,1.9708333333333328,PORT MACQUARIE,36.9,True
2024-10-29,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8999.0,7396.0,1603.0,0,0,19.1,22.0,16.2,,,,0.0,bom_daily,0.5695652173913043,0.0,2.221739130434783,PORT MACQUARIE,36.9,True
2024-10-30,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8859.0,7186.0,1673.0,0,0,18.35,25.4,11.3,,,,0.0,bom_daily,0.7833333333333333,0.0,1.8708333333333331,PORT MACQUARIE,36.9,True
2024-10-31,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9290.0,7597.0,1693.0,0,0,22.1,31.7,12.5,,,,0.0,bom_daily,0.8458333333333333,0.0,2.3833333333333333,PORT MACQUARIE,36.9,True
2024-11-01,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9132.0,7537.0,1595.0,0,0,19.2,24.0,14.4,,,,0.0,bom_daily,1.0952380952380951,0.0047619047619047,2.7444444444444445,PORT MACQUARIE,36.9,True
2024-11-02,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,6453.0,5690.0,763.0,0,0,19.95,24.3,15.6,,,,6.6,bom_daily,1.1666666666666667,0.0041666666666666,2.0500000000000003,PORT MACQUARIE,36.9,True
2024-11-03,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,6153.0,5423.0,730.0,0,0,20.65,28.9,12.4,,,,0.0,bom_daily,1.125,0.0,2.5125,PORT MACQUARIE,36.9,True
2024-11-04,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8513.0,7088.0,1425.0,0,0,24.6,33.7,15.5,,,,0.0,bom_daily,1.547826086956522,0.0869565217391304,1.9913043478260868,PORT MACQUARIE,36.9,True
2024-11-05,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8626.0,7132.0,1494.0,0,0,22.85,27.7,18.0,,,,18.2,bom_daily,1.2125,0.0125,2.45,PORT MACQUARIE,36.9,True
2024-11-06,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9055.0,7581.0,1474.0,0,0,23.85,29.6,18.1,,,,0.0,bom_daily,1.425,0.0666666666666666,2.0791666666666666,PORT MACQUARIE,36.9,True
2024-11-07,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9472.0,7795.0,1677.0,0,0,27.3,36.3,18.3,,,,0.0,bom_daily,1.4869565217391305,0.0826086956521739,2.143478260869565,PORT MACQUARIE,36.9,True
2024-11-08,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9478.0,7749.0,1729.0,0,0,23.75,27.4,20.1,,,,3.2,bom_daily,1.5291666666666668,0.0541666666666666,3.3125,PORT MACQUARIE,36.9,True
2024-11-09,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,6458.0,5667.0,791.0,0,0,21.3,27.4,15.2,,,,0.0,bom_daily,1.3416666666666668,0.0,2.2916666666666665,PORT MACQUARIE,36.9,True
2024-11-10,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,6012.0,5254.0,758.0,0,0,22.700000000000003,27.6,17.8,,,,0.0,bom_daily,1.2739130434782608,0.0130434782608695,2.343478260869565,PORT MACQUARIE,36.9,True
2024-11-11,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8559.0,7019.0,1540.0,0,0,22.1,25.2,19.0,,,,0.0,bom_daily,1.1666666666666667,0.0,2.75,PORT MACQUARIE,36.9,True
2024-11-12,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,8891.0,7409.0,1482.0,0,0,21.5,24.8,18.2,,,,18.2,bom_daily,1.2041666666666666,0.0,2.65,PORT MACQUARIE,36.9,True
2024-11-13,6124,6124 - Macleay Valley Way,-31.105118,152.831375,South Kempsey,Kempsey,9170.0,7526.0,1644.0,0,0,21.6,26.4,16.8,,,,0.0,bom_daily,1.3142857142857145,-0.015,2.4285714285714284,PORT MACQUARIE,36.9,True
