timestamp,station_id,road,lga,volume_light,volume_heavy,max_temp,rainfall,hour_of_day,day_of_week,is_weekend,month,public_holiday,school_holiday,co2_estimate,max_temp_imputed,rainfall_imputed
2024-01-01 00:00:00,7272,Edgar Street,Bankstown,169.0,8.0,25.3,3.0,0,Monday,False,1,0,0,50.597260000000006,False,False
2024-01-01 01:00:00,7272,Edgar Street,Bankstown,144.0,7.0,25.3,3.0,1,Monday,False,1,0,0,43.25216,False,False
2024-01-01 02:00:00,7272,Edgar Street,Bankstown,93.0,7.0,25.3,3.0,2,Monday,False,1,0,0,29.82182,False,False
2024-01-01 03:00:00,7272,Edgar Street,Bankstown,56.0,6.0,25.3,3.0,3,Monday,False,1,0,0,19.316640000000003,False,False
2024-01-01 04:00:00,7272,Edgar Street,Bankstown,51.0,4.0,25.3,3.0,4,Monday,False,1,0,0,16.476740000000003,False,False
2024-01-01 05:00:00,7272,Edgar Street,Bankstown,44.0,5.0,25.3,3.0,5,Monday,False,1,0,0,15.39496,False,False
2024-01-01 06:00:00,7272,Edgar Street,Bankstown,50.0,4.0,25.3,3.0,6,Monday,False,1,0,0,16.213400000000004,False,False
2024-01-01 07:00:00,7272,Edgar Street,Bankstown,39.0,4.0,25.3,3.0,7,Monday,False,1,0,0,13.31666,False,False
2024-01-01 08:00:00,7272,Edgar Street,Bankstown,50.0,8.0,25.3,3.0,8,Monday,False,1,0,0,19.2598,False,False
2024-01-01 09:00:00,7272,Edgar Street,Bankstown,72.0,5.0,25.3,3.0,9,Monday,False,1,0,0,22.76848,False,False
2024-01-01 10:00:00,7272,Edgar Street,Bankstown,114.0,10.0,25.3,3.0,10,Monday,False,1,0,0,37.63676,False,False
2024-01-01 11:00:00,7272,Edgar Street,Bankstown,154.0,9.0,25.3,3.0,11,Monday,False,1,0,0,47.40876,False,False
2024-01-01 12:00:00,7272,Edgar Street,Bankstown,154.0,7.0,25.3,3.0,12,Monday,False,1,0,0,45.885560000000005,False,False
2024-01-01 13:00:00,7272,Edgar Street,Bankstown,154.0,6.0,25.3,3.0,13,Monday,False,1,0,0,45.12396,False,False
2024-01-01 14:00:00,7272,Edgar Street,Bankstown,164.0,15.0,25.3,3.0,14,Monday,False,1,0,0,54.61176,False,False
2024-01-01 15:00:00,7272,Edgar Street,Bankstown,142.0,13.0,25.3,3.0,15,Monday,False,1,0,0,47.29508,False,False
2024-01-01 16:00:00,7272,Edgar Street,Bankstown,155.0,10.0,25.3,3.0,16,Monday,False,1,0,0,48.4337,False,False
2024-01-01 17:00:00,7272,Edgar Street,Bankstown,149.0,5.0,25.3,3.0,17,Monday,False,1,0,0,43.045660000000005,False,False
2024-01-01 18:00:00,7272,Edgar Street,Bankstown,141.0,9.0,25.3,3.0,18,Monday,False,1,0,0,43.98534000000001,False,False
2024-01-01 19:00:00,7272,Edgar Street,Bankstown,161.0,6.0,25.3,3.0,19,Monday,False,1,0,0,46.96734,False,False
2024-01-01 20:00:00,7272,Edgar Street,Bankstown,171.0,6.0,25.3,3.0,20,Monday,False,1,0,0,49.60074,False,False
2024-01-01 21:00:00,7272,Edgar Street,Bankstown,152.0,13.0,25.3,3.0,21,Monday,False,1,0,0,49.92848,False,False
2024-01-01 22:00:00,7272,Edgar Street,Bankstown,131.0,10.0,25.3,3.0,22,Monday,False,1,0,0,42.11354,False,False
2024-01-01 23:00:00,7272,Edgar Street,Bankstown,107.0,9.0,25.3,3.0,23,Monday,False,1,0,0,35.031780000000005,False,False
2024-01-02 00:00:00,7272,Edgar Street,Bankstown,59.0,6.0,28.9,0.0,0,Tuesday,False,1,0,0,20.10666,False,False
2024-01-02 01:00:00,7272,Edgar Street,Bankstown,48.0,4.0,28.9,0.0,1,Tuesday,False,1,0,0,15.68672,False,False
2024-01-02 02:00:00,7272,Edgar Street,Bankstown,18.0,2.0,28.9,0.0,2,Tuesday,False,1,0,0,6.26332,False,False
2024-01-02 03:00:00,7272,Edgar Street,Bankstown,23.0,7.0,28.9,0.0,3,Tuesday,False,1,0,0,11.38802,False,False
2024-01-02 04:00:00,7272,Edgar Street,Bankstown,42.0,6.0,28.9,0.0,4,Tuesday,False,1,0,0,15.62988,False,False
2024-01-02 05:00:00,7272,Edgar Street,Bankstown,77.0,10.0,28.9,0.0,5,Tuesday,False,1,0,0,27.89318,False,False
2024-01-02 06:00:00,7272,Edgar Street,Bankstown,121.0,28.0,28.9,0.0,6,Tuesday,False,1,0,0,53.18894,False,False
2024-01-02 07:00:00,7272,Edgar Street,Bankstown,132.0,31.0,28.9,0.0,7,Tuesday,False,1,0,0,58.37048000000001,False,False
2024-01-02 08:00:00,7272,Edgar Street,Bankstown,149.0,25.0,28.9,0.0,8,Tuesday,False,1,0,0,58.27766000000001,False,False
2024-01-02 09:00:00,7272,Edgar Street,Bankstown,124.0,21.0,28.9,0.0,9,Tuesday,False,1,0,0,48.647760000000005,False,False
2024-01-02 10:00:00,7272,Edgar Street,Bankstown,163.0,29.0,28.9,0.0,10,Tuesday,False,1,0,0,65.01082000000001,False,False
2024-01-02 11:00:00,7272,Edgar Street,Bankstown,137.0,23.0,28.9,0.0,11,Tuesday,False,1,0,0,53.59438000000001,False,False
2024-01-02 12:00:00,7272,Edgar Street,Bankstown,175.0,25.0,28.9,0.0,12,Tuesday,False,1,0,0,65.1245,False,False
2024-01-02 13:00:00,7272,Edgar Street,Bankstown,158.0,24.0,28.9,0.0,13,Tuesday,False,1,0,0,59.886120000000005,False,False
2024-01-02 14:00:00,7272,Edgar Street,Bankstown,174.0,23.0,28.9,0.0,14,Tuesday,False,1,0,0,63.33796000000001,False,False
2024-01-02 15:00:00,7272,Edgar Street,Bankstown,162.0,18.0,28.9,0.0,15,Tuesday,False,1,0,0,56.36988,False,False
2024-01-02 16:00:00,7272,Edgar Street,Bankstown,155.0,15.0,28.9,0.0,16,Tuesday,False,1,0,0,52.2417,False,False
2024-01-02 17:00:00,7272,Edgar Street,Bankstown,152.0,11.0,28.9,0.0,17,Tuesday,False,1,0,0,48.40528,False,False
2024-01-02 18:00:00,7272,Edgar Street,Bankstown,139.0,12.0,28.9,0.0,18,Tuesday,False,1,0,0,45.743460000000006,False,False
2024-01-02 19:00:00,7272,Edgar Street,Bankstown,151.0,13.0,28.9,0.0,19,Tuesday,False,1,0,0,49.66514000000001,False,False
2024-01-02 20:00:00,7272,Edgar Street,Bankstown,142.0,10.0,28.9,0.0,20,Tuesday,False,1,0,0,45.01028,False,False
2024-01-02 21:00:00,7272,Edgar Street,Bankstown,165.0,11.0,28.9,0.0,21,Tuesday,False,1,0,0,51.828700000000005,False,False
2024-01-02 22:00:00,7272,Edgar Street,Bankstown,133.0,12.0,28.9,0.0,22,Tuesday,False,1,0,0,44.16342,False,False
2024-01-02 23:00:00,7272,Edgar Street,Bankstown,112.0,17.0,28.9,0.0,23,Tuesday,False,1,0,0,42.441280000000006,False,False
2024-01-03 00:00:00,7272,Edgar Street,Bankstown,81.0,3.0,30.0,0.0,0,Wednesday,False,1,0,0,23.61534,False,False
2024-01-03 01:00:00,7272,Edgar Street,Bankstown,41.0,2.0,30.0,0.0,1,Wednesday,False,1,0,0,12.320140000000002,False,False
2024-01-03 02:00:00,7272,Edgar Street,Bankstown,23.0,4.0,30.0,0.0,2,Wednesday,False,1,0,0,9.10322,False,False
2024-01-03 03:00:00,7272,Edgar Street,Bankstown,28.0,5.0,30.0,0.0,3,Wednesday,False,1,0,0,11.181520000000004,False,False
2024-01-03 04:00:00,7272,Edgar Street,Bankstown,48.0,7.0,30.0,0.0,4,Wednesday,False,1,0,0,17.97152,False,False
2024-01-03 05:00:00,7272,Edgar Street,Bankstown,79.0,9.0,30.0,0.0,5,Wednesday,False,1,0,0,27.65826,False,False
2024-01-03 06:00:00,7272,Edgar Street,Bankstown,146.0,20.0,30.0,0.0,6,Wednesday,False,1,0,0,53.679640000000006,False,False
2024-01-03 07:00:00,7272,Edgar Street,Bankstown,140.0,19.0,30.0,0.0,7,Wednesday,False,1,0,0,51.33800000000001,False,False
2024-01-03 08:00:00,7272,Edgar Street,Bankstown,131.0,29.0,30.0,0.0,8,Wednesday,False,1,0,0,56.583940000000005,False,False
2024-01-03 09:00:00,7272,Edgar Street,Bankstown,150.0,25.0,30.0,0.0,9,Wednesday,False,1,0,0,58.54100000000001,False,False
2024-01-03 10:00:00,7272,Edgar Street,Bankstown,142.0,28.0,30.0,0.0,10,Wednesday,False,1,0,0,58.71908,False,False
2024-01-03 11:00:00,7272,Edgar Street,Bankstown,134.0,33.0,30.0,0.0,11,Wednesday,False,1,0,0,60.42036,False,False
2024-01-03 12:00:00,7272,Edgar Street,Bankstown,175.0,27.0,30.0,0.0,12,Wednesday,False,1,0,0,66.6477,False,False
2024-01-03 13:00:00,7272,Edgar Street,Bankstown,168.0,22.0,30.0,0.0,13,Wednesday,False,1,0,0,60.99632,False,False
2024-01-03 14:00:00,7272,Edgar Street,Bankstown,176.0,31.0,30.0,0.0,14,Wednesday,False,1,0,0,69.95744,False,False
2024-01-03 15:00:00,7272,Edgar Street,Bankstown,154.0,25.0,30.0,0.0,15,Wednesday,False,1,0,0,59.59436000000001,False,False
2024-01-03 16:00:00,7272,Edgar Street,Bankstown,151.0,17.0,30.0,0.0,16,Wednesday,False,1,0,0,52.71154000000001,False,False
2024-01-03 17:00:00,7272,Edgar Street,Bankstown,157.0,13.0,30.0,0.0,17,Wednesday,False,1,0,0,51.245180000000005,False,False
2024-01-03 18:00:00,7272,Edgar Street,Bankstown,161.0,17.0,30.0,0.0,18,Wednesday,False,1,0,0,55.34494,False,False
2024-01-03 19:00:00,7272,Edgar Street,Bankstown,145.0,17.0,30.0,0.0,19,Wednesday,False,1,0,0,51.1315,False,False
2024-01-03 20:00:00,7272,Edgar Street,Bankstown,153.0,12.0,30.0,0.0,20,Wednesday,False,1,0,0,49.430220000000006,False,False
2024-01-03 21:00:00,7272,Edgar Street,Bankstown,177.0,12.0,30.0,0.0,21,Wednesday,False,1,0,0,55.75038000000001,False,False
2024-01-03 22:00:00,7272,Edgar Street,Bankstown,156.0,10.0,30.0,0.0,22,Wednesday,False,1,0,0,48.69704,False,False
2024-01-03 23:00:00,7272,Edgar Street,Bankstown,102.0,6.0,30.0,0.0,23,Wednesday,False,1,0,0,31.430280000000003,False,False
2024-01-04 00:00:00,7272,Edgar Street,Bankstown,111.0,5.0,28.7,0.0,0,Thursday,False,1,0,0,33.038740000000004,False,False
2024-01-04 01:00:00,7272,Edgar Street,Bankstown,61.0,5.0,28.7,0.0,1,Thursday,False,1,0,0,19.871740000000003,False,False
2024-01-04 02:00:00,7272,Edgar Street,Bankstown,26.0,5.0,28.7,0.0,2,Thursday,False,1,0,0,10.65484,False,False
2024-01-04 03:00:00,7272,Edgar Street,Bankstown,34.0,10.0,28.7,0.0,3,Thursday,False,1,0,0,16.569560000000003,False,False
2024-01-04 04:00:00,7272,Edgar Street,Bankstown,71.0,12.0,28.7,0.0,4,Thursday,False,1,0,0,27.83634,False,False
2024-01-04 05:00:00,7272,Edgar Street,Bankstown,128.0,20.0,28.7,0.0,5,Thursday,False,1,0,0,48.93952,False,False
2024-01-04 06:00:00,7272,Edgar Street,Bankstown,228.0,29.0,28.7,0.0,6,Thursday,False,1,0,0,82.12792000000002,False,False
2024-01-04 07:00:00,7272,Edgar Street,Bankstown,254.0,39.0,28.7,0.0,7,Thursday,False,1,0,0,96.59076000000002,False,False
2024-01-04 08:00:00,7272,Edgar Street,Bankstown,345.0,48.0,28.7,0.0,8,Thursday,False,1,0,0,127.4091,False,False
2024-01-04 09:00:00,7272,Edgar Street,Bankstown,331.0,66.0,28.7,0.0,9,Thursday,False,1,0,0,137.43114000000003,False,False
2024-01-04 10:00:00,7272,Edgar Street,Bankstown,365.0,49.0,28.7,0.0,10,Thursday,False,1,0,0,133.4375,False,False
2024-01-04 11:00:00,7272,Edgar Street,Bankstown,355.0,44.0,28.7,0.0,11,Thursday,False,1,0,0,126.9961,False,False
2024-01-04 12:00:00,7272,Edgar Street,Bankstown,388.0,46.0,28.7,0.0,12,Thursday,False,1,0,0,137.20952,False,False
2024-01-04 13:00:00,7272,Edgar Street,Bankstown,399.0,43.0,28.7,0.0,13,Thursday,False,1,0,0,137.82146,False,False
2024-01-04 14:00:00,7272,Edgar Street,Bankstown,388.0,54.0,28.7,0.0,14,Thursday,False,1,0,0,143.30232,False,False
2024-01-04 15:00:00,7272,Edgar Street,Bankstown,315.0,38.0,28.7,0.0,15,Thursday,False,1,0,0,111.89290000000004,False,False
2024-01-04 16:00:00,7272,Edgar Street,Bankstown,349.0,30.0,28.7,0.0,16,Thursday,False,1,0,0,114.75366,False,False
2024-01-04 17:00:00,7272,Edgar Street,Bankstown,321.0,18.0,28.7,0.0,17,Thursday,False,1,0,0,98.24094,False,False
2024-01-04 18:00:00,7272,Edgar Street,Bankstown,331.0,27.0,28.7,0.0,18,Thursday,False,1,0,0,107.72874000000002,False,False
2024-01-04 19:00:00,7272,Edgar Street,Bankstown,314.0,20.0,28.7,0.0,19,Thursday,False,1,0,0,97.92076,False,False
2024-01-04 20:00:00,7272,Edgar Street,Bankstown,286.0,25.0,28.7,0.0,20,Thursday,False,1,0,0,94.35524,False,False
2024-01-04 21:00:00,7272,Edgar Street,Bankstown,320.0,15.0,28.7,0.0,21,Thursday,False,1,0,0,95.69280000000002,False,False
2024-01-04 22:00:00,7272,Edgar Street,Bankstown,271.0,19.0,28.7,0.0,22,Thursday,False,1,0,0,85.83554000000001,False,False
2024-01-04 23:00:00,7272,Edgar Street,Bankstown,181.0,11.0,28.7,0.0,23,Thursday,False,1,0,0,56.04214,False,False
2024-01-05 00:00:00,7272,Edgar Street,Bankstown,46.0,0.0,25.8,2.0,0,Friday,False,1,0,0,12.11364,False,False
2024-01-05 01:00:00,7272,Edgar Street,Bankstown,19.0,0.0,25.8,2.0,1,Friday,False,1,0,0,5.00346,False,False
2024-01-05 02:00:00,7272,Edgar Street,Bankstown,8.0,3.0,25.8,2.0,2,Friday,False,1,0,0,4.39152,False,False
2024-01-05 03:00:00,7272,Edgar Street,Bankstown,13.0,3.0,25.8,2.0,3,Friday,False,1,0,0,5.708220000000001,False,False
2024-01-05 04:00:00,7272,Edgar Street,Bankstown,17.0,4.0,25.8,2.0,4,Friday,False,1,0,0,7.523180000000002,False,False
2024-01-05 05:00:00,7272,Edgar Street,Bankstown,43.0,7.0,25.8,2.0,5,Friday,False,1,0,0,16.65482,False,False
2024-01-05 06:00:00,7272,Edgar Street,Bankstown,92.0,10.0,25.8,2.0,6,Friday,False,1,0,0,31.84328,False,False
2024-01-05 07:00:00,7272,Edgar Street,Bankstown,140.0,17.0,25.8,2.0,7,Friday,False,1,0,0,49.814800000000005,False,False
2024-01-05 08:00:00,7272,Edgar Street,Bankstown,179.0,23.0,25.8,2.0,8,Friday,False,1,0,0,64.65466,False,False
2024-01-05 09:00:00,7272,Edgar Street,Bankstown,188.0,18.0,25.8,2.0,9,Friday,False,1,0,0,63.21672000000001,False,False
2024-01-05 10:00:00,7272,Edgar Street,Bankstown,214.0,23.0,25.8,2.0,10,Friday,False,1,0,0,73.87156000000002,False,False
2024-01-05 11:00:00,7272,Edgar Street,Bankstown,266.0,22.0,25.8,2.0,11,Friday,False,1,0,0,86.80364,False,False
2024-01-05 12:00:00,7272,Edgar Street,Bankstown,257.0,22.0,25.8,2.0,12,Friday,False,1,0,0,84.43358,False,False
2024-01-05 13:00:00,7272,Edgar Street,Bankstown,229.0,30.0,25.8,2.0,13,Friday,False,1,0,0,83.15286,False,False
2024-01-05 14:00:00,7272,Edgar Street,Bankstown,260.0,31.0,25.8,2.0,14,Friday,False,1,0,0,92.078,False,False
2024-01-05 15:00:00,7272,Edgar Street,Bankstown,263.0,20.0,25.8,2.0,15,Friday,False,1,0,0,84.49042,False,False
2024-01-05 16:00:00,7272,Edgar Street,Bankstown,278.0,25.0,25.8,2.0,16,Friday,False,1,0,0,92.24852,False,False
2024-01-05 17:00:00,7272,Edgar Street,Bankstown,257.0,16.0,25.8,2.0,17,Friday,False,1,0,0,79.86398000000001,False,False
2024-01-05 18:00:00,7272,Edgar Street,Bankstown,209.0,14.0,25.8,2.0,18,Friday,False,1,0,0,65.70046,False,False
2024-01-05 19:00:00,7272,Edgar Street,Bankstown,217.0,13.0,25.8,2.0,19,Friday,False,1,0,0,67.04558,False,False
2024-01-05 20:00:00,7272,Edgar Street,Bankstown,186.0,8.0,25.8,2.0,20,Friday,False,1,0,0,55.07404,False,False
2024-01-05 21:00:00,7272,Edgar Street,Bankstown,172.0,12.0,25.8,2.0,21,Friday,False,1,0,0,54.43368,False,False
2024-01-05 22:00:00,7272,Edgar Street,Bankstown,144.0,15.0,25.8,2.0,22,Friday,False,1,0,0,49.34496,False,False
2024-01-05 23:00:00,7272,Edgar Street,Bankstown,87.0,4.0,25.8,2.0,23,Friday,False,1,0,0,25.956980000000005,False,False
2024-01-06 00:00:00,7272,Edgar Street,Bankstown,157.0,15.0,27.1,0.0,0,Saturday,True,1,0,0,52.76838,False,False
2024-01-06 01:00:00,7272,Edgar Street,Bankstown,95.0,8.0,27.1,0.0,1,Saturday,True,1,0,0,31.110100000000003,False,False
2024-01-06 02:00:00,7272,Edgar Street,Bankstown,50.0,5.0,27.1,0.0,2,Saturday,True,1,0,0,16.975,False,False
2024-01-06 03:00:00,7272,Edgar Street,Bankstown,48.0,2.0,27.1,0.0,3,Saturday,True,1,0,0,14.163520000000002,False,False
2024-01-06 04:00:00,7272,Edgar Street,Bankstown,50.0,6.0,27.1,0.0,4,Saturday,True,1,0,0,17.736600000000003,False,False
2024-01-06 05:00:00,7272,Edgar Street,Bankstown,71.0,9.0,27.1,0.0,5,Saturday,True,1,0,0,25.55154,False,False
2024-01-06 06:00:00,7272,Edgar Street,Bankstown,189.0,17.0,27.1,0.0,6,Saturday,True,1,0,0,62.71846,False,False
2024-01-06 07:00:00,7272,Edgar Street,Bankstown,198.0,27.0,27.1,0.0,7,Saturday,True,1,0,0,72.70452,False,False
2024-01-06 08:00:00,7272,Edgar Street,Bankstown,299.0,32.0,27.1,0.0,8,Saturday,True,1,0,0,103.10986,False,False
2024-01-06 09:00:00,7272,Edgar Street,Bankstown,311.0,26.0,27.1,0.0,9,Saturday,True,1,0,0,101.70034,False,False
2024-01-06 10:00:00,7272,Edgar Street,Bankstown,414.0,43.0,27.1,0.0,10,Saturday,True,1,0,0,141.77156000000002,False,False
2024-01-06 11:00:00,7272,Edgar Street,Bankstown,387.0,23.0,27.1,0.0,11,Saturday,True,1,0,0,119.42938,False,False
2024-01-06 12:00:00,7272,Edgar Street,Bankstown,392.0,33.0,27.1,0.0,12,Saturday,True,1,0,0,128.36208,False,False
2024-01-06 13:00:00,7272,Edgar Street,Bankstown,410.0,34.0,27.1,0.0,13,Saturday,True,1,0,0,133.86380000000003,False,False
2024-01-06 14:00:00,7272,Edgar Street,Bankstown,377.0,22.0,27.1,0.0,14,Saturday,True,1,0,0,116.03438,False,False
2024-01-06 15:00:00,7272,Edgar Street,Bankstown,342.0,28.0,27.1,0.0,15,Saturday,True,1,0,0,111.38708,False,False
2024-01-06 16:00:00,7272,Edgar Street,Bankstown,410.0,27.0,27.1,0.0,16,Saturday,True,1,0,0,128.5326,False,False
2024-01-06 17:00:00,7272,Edgar Street,Bankstown,379.0,21.0,27.1,0.0,17,Saturday,True,1,0,0,115.79946,False,False
2024-01-06 18:00:00,7272,Edgar Street,Bankstown,405.0,18.0,27.1,0.0,18,Saturday,True,1,0,0,120.3615,False,False
2024-01-06 19:00:00,7272,Edgar Street,Bankstown,373.0,22.0,27.1,0.0,19,Saturday,True,1,0,0,114.98102,False,False
2024-01-06 20:00:00,7272,Edgar Street,Bankstown,363.0,27.0,27.1,0.0,20,Saturday,True,1,0,0,116.15562000000004,False,False
2024-01-06 21:00:00,7272,Edgar Street,Bankstown,349.0,13.0,27.1,0.0,21,Saturday,True,1,0,0,101.80646000000002,False,False
2024-01-06 22:00:00,7272,Edgar Street,Bankstown,361.0,21.0,27.1,0.0,22,Saturday,True,1,0,0,111.05934,False,False
2024-01-06 23:00:00,7272,Edgar Street,Bankstown,242.0,15.0,27.1,0.0,23,Saturday,True,1,0,0,75.15228,False,False
2024-01-07 00:00:00,7272,Edgar Street,Bankstown,189.0,12.0,28.8,0.0,0,Sunday,True,1,0,0,58.91046,False,False
2024-01-07 01:00:00,7272,Edgar Street,Bankstown,104.0,7.0,28.8,0.0,1,Sunday,True,1,0,0,32.718560000000004,False,False
2024-01-07 02:00:00,7272,Edgar Street,Bankstown,65.0,3.0,28.8,0.0,2,Sunday,True,1,0,0,19.4019,False,False
2024-01-07 03:00:00,7272,Edgar Street,Bankstown,42.0,6.0,28.8,0.0,3,Sunday,True,1,0,0,15.62988,False,False
2024-01-07 04:00:00,7272,Edgar Street,Bankstown,37.0,3.0,28.8,0.0,4,Sunday,True,1,0,0,12.02838,False,False
2024-01-07 05:00:00,7272,Edgar Street,Bankstown,75.0,9.0,28.8,0.0,5,Sunday,True,1,0,0,26.604900000000004,False,False
2024-01-07 06:00:00,7272,Edgar Street,Bankstown,138.0,4.0,28.8,0.0,6,Sunday,True,1,0,0,39.38732,False,False
2024-01-07 07:00:00,7272,Edgar Street,Bankstown,186.0,15.0,28.8,0.0,7,Sunday,True,1,0,0,60.40524,False,False
2024-01-07 08:00:00,7272,Edgar Street,Bankstown,264.0,15.0,28.8,0.0,8,Sunday,True,1,0,0,80.94576,False,False
2024-01-07 09:00:00,7272,Edgar Street,Bankstown,339.0,18.0,28.8,0.0,9,Sunday,True,1,0,0,102.98106,False,False
2024-01-07 10:00:00,7272,Edgar Street,Bankstown,421.0,23.0,28.8,0.0,10,Sunday,True,1,0,0,128.38294000000002,False,False
2024-01-07 11:00:00,7272,Edgar Street,Bankstown,434.0,31.0,28.8,0.0,11,Sunday,True,1,0,0,137.89916,False,False
2024-01-07 12:00:00,7272,Edgar Street,Bankstown,403.0,22.0,28.8,0.0,12,Sunday,True,1,0,0,122.88122,False,False
2024-01-07 13:00:00,7272,Edgar Street,Bankstown,390.0,22.0,28.8,0.0,13,Sunday,True,1,0,0,119.4578,False,False
2024-01-07 14:00:00,7272,Edgar Street,Bankstown,374.0,22.0,28.8,0.0,14,Sunday,True,1,0,0,115.24436,False,False
2024-01-07 15:00:00,7272,Edgar Street,Bankstown,344.0,18.0,28.8,0.0,15,Sunday,True,1,0,0,104.29776,False,False
2024-01-07 16:00:00,7272,Edgar Street,Bankstown,351.0,23.0,28.8,0.0,16,Sunday,True,1,0,0,109.94914,False,False
2024-01-07 17:00:00,7272,Edgar Street,Bankstown,361.0,23.0,28.8,0.0,17,Sunday,True,1,0,0,112.58254,False,False
2024-01-07 18:00:00,7272,Edgar Street,Bankstown,364.0,23.0,28.8,0.0,18,Sunday,True,1,0,0,113.37256,False,False
2024-01-07 19:00:00,7272,Edgar Street,Bankstown,350.0,15.0,28.8,0.0,19,Sunday,True,1,0,0,103.593,False,False
2024-01-07 20:00:00,7272,Edgar Street,Bankstown,323.0,29.0,28.8,0.0,20,Sunday,True,1,0,0,107.14522000000002,False,False
2024-01-07 21:00:00,7272,Edgar Street,Bankstown,294.0,22.0,28.8,0.0,21,Sunday,True,1,0,0,94.17716,False,False
2024-01-07 22:00:00,7272,Edgar Street,Bankstown,260.0,23.0,28.8,0.0,22,Sunday,True,1,0,0,85.9852,False,False
2024-01-07 23:00:00,7272,Edgar Street,Bankstown,158.0,8.0,28.8,0.0,23,Sunday,True,1,0,0,47.70052,False,False
2024-01-08 00:00:00,7272,Edgar Street,Bankstown,92.0,9.0,26.8,0.0,0,Monday,False,1,0,0,31.08168,False,False
2024-01-08 01:00:00,7272,Edgar Street,Bankstown,47.0,1.0,26.8,0.0,1,Monday,False,1,0,0,13.13858,False,False
2024-01-08 02:00:00,7272,Edgar Street,Bankstown,22.0,4.0,26.8,0.0,2,Monday,False,1,0,0,8.83988,False,False
2024-01-08 03:00:00,7272,Edgar Street,Bankstown,37.0,15.0,26.8,0.0,3,Monday,False,1,0,0,21.16758,False,False
2024-01-08 04:00:00,7272,Edgar Street,Bankstown,77.0,13.0,26.8,0.0,4,Monday,False,1,0,0,30.177980000000005,False,False
2024-01-08 05:00:00,7272,Edgar Street,Bankstown,143.0,24.0,26.8,0.0,5,Monday,False,1,0,0,55.93602,False,False
2024-01-08 06:00:00,7272,Edgar Street,Bankstown,322.0,56.0,26.8,0.0,6,Monday,False,1,0,0,127.44508,False,False
2024-01-08 07:00:00,7272,Edgar Street,Bankstown,343.0,44.0,26.8,0.0,7,Monday,False,1,0,0,123.83602000000002,False,False
2024-01-08 08:00:00,7272,Edgar Street,Bankstown,396.0,52.0,26.8,0.0,8,Monday,False,1,0,0,143.88584,False,False
2024-01-08 09:00:00,7272,Edgar Street,Bankstown,381.0,64.0,26.8,0.0,9,Monday,False,1,0,0,149.07494000000003,False,False
2024-01-08 10:00:00,7272,Edgar Street,Bankstown,400.0,57.0,26.8,0.0,10,Monday,False,1,0,0,148.74720000000002,False,False
2024-01-08 11:00:00,7272,Edgar Street,Bankstown,354.0,60.0,26.8,0.0,11,Monday,False,1,0,0,138.91836,False,False
2024-01-08 12:00:00,7272,Edgar Street,Bankstown,403.0,53.0,26.8,0.0,12,Monday,False,1,0,0,146.49082,False,False
2024-01-08 13:00:00,7272,Edgar Street,Bankstown,364.0,53.0,26.8,0.0,13,Monday,False,1,0,0,136.22056,False,False
2024-01-08 14:00:00,7272,Edgar Street,Bankstown,414.0,61.0,26.8,0.0,14,Monday,False,1,0,0,155.48036000000002,False,False
2024-01-08 15:00:00,7272,Edgar Street,Bankstown,402.0,50.0,26.8,0.0,15,Monday,False,1,0,0,143.94268000000002,False,False
2024-01-08 16:00:00,7272,Edgar Street,Bankstown,457.0,41.0,26.8,0.0,16,Monday,False,1,0,0,151.57198,False,False
2024-01-08 17:00:00,7272,Edgar Street,Bankstown,412.0,31.0,26.8,0.0,17,Monday,False,1,0,0,132.10568,False,False
2024-01-08 18:00:00,7272,Edgar Street,Bankstown,348.0,30.0,26.8,0.0,18,Monday,False,1,0,0,114.49032,False,False
2024-01-08 19:00:00,7272,Edgar Street,Bankstown,323.0,18.0,26.8,0.0,19,Monday,False,1,0,0,98.76762000000002,False,False
2024-01-08 20:00:00,7272,Edgar Street,Bankstown,296.0,19.0,26.8,0.0,20,Monday,False,1,0,0,92.41904,False,False
2024-01-08 21:00:00,7272,Edgar Street,Bankstown,264.0,28.0,26.8,0.0,21,Monday,False,1,0,0,90.84656,False,False
2024-01-08 22:00:00,7272,Edgar Street,Bankstown,239.0,20.0,26.8,0.0,22,Monday,False,1,0,0,78.17026000000001,False,False
2024-01-08 23:00:00,7272,Edgar Street,Bankstown,150.0,9.0,26.8,0.0,23,Monday,False,1,0,0,46.3554,False,False
2024-01-09 00:00:00,7272,Edgar Street,Bankstown,81.0,8.0,28.1,4.8,0,Tuesday,False,1,0,0,27.42334,False,False
2024-01-09 01:00:00,7272,Edgar Street,Bankstown,44.0,8.0,28.1,4.8,1,Tuesday,False,1,0,0,17.67976,False,False
2024-01-09 02:00:00,7272,Edgar Street,Bankstown,29.0,9.0,28.1,4.8,2,Tuesday,False,1,0,0,14.491260000000002,False,False
2024-01-09 03:00:00,7272,Edgar Street,Bankstown,45.0,7.0,28.1,4.8,3,Tuesday,False,1,0,0,17.1815,False,False
2024-01-09 04:00:00,7272,Edgar Street,Bankstown,65.0,12.0,28.1,4.8,4,Tuesday,False,1,0,0,26.256300000000003,False,False
2024-01-09 05:00:00,7272,Edgar Street,Bankstown,166.0,26.0,28.1,4.8,5,Tuesday,False,1,0,0,63.51604,False,False
